# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
4	6	0.162	AnophelesalbimanusSTECLA|AALB003700,AnophelesalbimanusSTECLA|AALB017331	AnophelesatroparvusEBRO|AATE002113,AnophelesatroparvusEBRO|AATE019739	AnophelesfunestusFUMOZ|AFUN002149	AnophelesgambiaePEST|AGAP000170
4	6	0.132	AnophelesalbimanusSTECLA|AALB005605,AnophelesalbimanusSTECLA|AALB005081	AnophelesatroparvusEBRO|AATE003239	AnophelesfunestusFUMOZ|AFUN009903,AnophelesfunestusFUMOZ|AFUN007480	AnophelesgambiaePEST|AGAP005065
4	6	0.132	AnophelesalbimanusSTECLA|AALB008176	AnophelesatroparvusEBRO|AATE000854,AnophelesatroparvusEBRO|AATE000012	AnophelesfunestusFUMOZ|AFUN002290,AnophelesfunestusFUMOZ|AFUN002826	AnophelesgambiaePEST|AGAP002022
4	6	0.127	AnophelesalbimanusSTECLA|AALB016280,AnophelesalbimanusSTECLA|AALB008440	AnophelesatroparvusEBRO|AATE020181	AnophelesfunestusFUMOZ|AFUN000958	AnophelesgambiaePEST|AGAP002707,AnophelesgambiaePEST|AGAP002708
4	6	0.125	AnophelesalbimanusSTECLA|AALB006341	AnophelesatroparvusEBRO|AATE006386	AnophelesfunestusFUMOZ|AFUN010481,AnophelesfunestusFUMOZ|AFUN005747	AnophelesgambiaePEST|AGAP010900,AnophelesgambiaePEST|AGAP010901
4	6	0.124	AnophelesalbimanusSTECLA|AALB001066	AnophelesatroparvusEBRO|AATE003888	AnophelesfunestusFUMOZ|AFUN010623,AnophelesfunestusFUMOZ|AFUN019895	AnophelesgambiaePEST|AGAP007008,AnophelesgambiaePEST|AGAP029986
4	6	0.122	AnophelesalbimanusSTECLA|AALB016183	AnophelesatroparvusEBRO|AATE001804,AnophelesatroparvusEBRO|AATE007588	AnophelesfunestusFUMOZ|AFUN019391,AnophelesfunestusFUMOZ|AFUN020297	AnophelesgambiaePEST|AGAP002264
4	6	0.115	AnophelesalbimanusSTECLA|AALB002635,AnophelesalbimanusSTECLA|AALB009811	AnophelesatroparvusEBRO|AATE008910	AnophelesfunestusFUMOZ|AFUN003529	AnophelesgambiaePEST|AGAP011452,AnophelesgambiaePEST|AGAP003631
4	6	0.115	AnophelesalbimanusSTECLA|AALB003010,AnophelesalbimanusSTECLA|AALB016375	AnophelesatroparvusEBRO|AATE003212	AnophelesfunestusFUMOZ|AFUN011609	AnophelesgambiaePEST|AGAP008806,AnophelesgambiaePEST|AGAP001367
4	6	0.115	AnophelesalbimanusSTECLA|AALB005145,AnophelesalbimanusSTECLA|AALB002513	AnophelesatroparvusEBRO|AATE008358	AnophelesfunestusFUMOZ|AFUN009295	AnophelesgambiaePEST|AGAP003789,AnophelesgambiaePEST|AGAP007494
4	6	0.115	AnophelesalbimanusSTECLA|AALB005761,AnophelesalbimanusSTECLA|AALB007882	AnophelesatroparvusEBRO|AATE011833	AnophelesfunestusFUMOZ|AFUN003123	AnophelesgambiaePEST|AGAP007107,AnophelesgambiaePEST|AGAP010239
4	6	0.115	AnophelesalbimanusSTECLA|AALB005891,AnophelesalbimanusSTECLA|AALB000535	AnophelesatroparvusEBRO|AATE017996	AnophelesfunestusFUMOZ|AFUN009659	AnophelesgambiaePEST|AGAP009687,AnophelesgambiaePEST|AGAP005136
4	6	0.115	AnophelesalbimanusSTECLA|AALB006420,AnophelesalbimanusSTECLA|AALB017670	AnophelesatroparvusEBRO|AATE013912	AnophelesfunestusFUMOZ|AFUN010351	AnophelesgambiaePEST|AGAP029627,AnophelesgambiaePEST|AGAP010485
4	6	0.115	AnophelesalbimanusSTECLA|AALB007376,AnophelesalbimanusSTECLA|AALB007380	AnophelesatroparvusEBRO|AATE009130	AnophelesfunestusFUMOZ|AFUN020068	AnophelesgambiaePEST|AGAP010970,AnophelesgambiaePEST|AGAP010969
4	6	0.115	AnophelesalbimanusSTECLA|AALB010826,AnophelesalbimanusSTECLA|AALB006826	AnophelesatroparvusEBRO|AATE017131	AnophelesfunestusFUMOZ|AFUN000193	AnophelesgambiaePEST|AGAP011770,AnophelesgambiaePEST|AGAP000037
4	6	0.115	AnophelesalbimanusSTECLA|AALB015797,AnophelesalbimanusSTECLA|AALB002152	AnophelesatroparvusEBRO|AATE018999	AnophelesfunestusFUMOZ|AFUN002356	AnophelesgambiaePEST|AGAP004130,AnophelesgambiaePEST|AGAP003470
4	6	0.115	AnophelesalbimanusSTECLA|AALB016053,AnophelesalbimanusSTECLA|AALB017778	AnophelesatroparvusEBRO|AATE021893	AnophelesfunestusFUMOZ|AFUN000302	AnophelesgambiaePEST|AGAP004117,AnophelesgambiaePEST|AGAP012026
4	6	0.115	AnophelesalbimanusSTECLA|AALB016673,AnophelesalbimanusSTECLA|AALB016674	AnophelesatroparvusEBRO|AATE005224	AnophelesfunestusFUMOZ|AFUN021467	AnophelesgambiaePEST|AGAP004636,AnophelesgambiaePEST|AGAP013218
4	6	0.112	AnophelesalbimanusSTECLA|AALB017750	AnophelesatroparvusEBRO|AATE011597,AnophelesatroparvusEBRO|AATE018863	AnophelesfunestusFUMOZ|AFUN021336,AnophelesfunestusFUMOZ|AFUN021335	AnophelesgambiaePEST|AGAP004016
4	6	0.109	AnophelesalbimanusSTECLA|AALB000425	AnophelesatroparvusEBRO|AATE000771	AnophelesfunestusFUMOZ|AFUN016004,AnophelesfunestusFUMOZ|AFUN015937	AnophelesgambiaePEST|AGAP029981,AnophelesgambiaePEST|AGAP009364
4	6	0.109	AnophelesalbimanusSTECLA|AALB001203	AnophelesatroparvusEBRO|AATE019378	AnophelesfunestusFUMOZ|AFUN010600,AnophelesfunestusFUMOZ|AFUN006736	AnophelesgambiaePEST|AGAP006408,AnophelesgambiaePEST|AGAP028111
4	6	0.109	AnophelesalbimanusSTECLA|AALB001755	AnophelesatroparvusEBRO|AATE012447	AnophelesfunestusFUMOZ|AFUN008940,AnophelesfunestusFUMOZ|AFUN008941	AnophelesgambiaePEST|AGAP028128,AnophelesgambiaePEST|AGAP027980
4	6	0.109	AnophelesalbimanusSTECLA|AALB002019	AnophelesatroparvusEBRO|AATE010335	AnophelesfunestusFUMOZ|AFUN015812,AnophelesfunestusFUMOZ|AFUN000514	AnophelesgambiaePEST|AGAP029726,AnophelesgambiaePEST|AGAP008084
4	6	0.109	AnophelesalbimanusSTECLA|AALB002762	AnophelesatroparvusEBRO|AATE012853	AnophelesfunestusFUMOZ|AFUN021173,AnophelesfunestusFUMOZ|AFUN021174	AnophelesgambiaePEST|AGAP003692,AnophelesgambiaePEST|AGAP003695
4	6	0.109	AnophelesalbimanusSTECLA|AALB003388	AnophelesatroparvusEBRO|AATE009744	AnophelesfunestusFUMOZ|AFUN006966,AnophelesfunestusFUMOZ|AFUN005378	AnophelesgambiaePEST|AGAP012250,AnophelesgambiaePEST|AGAP000977
4	6	0.109	AnophelesalbimanusSTECLA|AALB003525	AnophelesatroparvusEBRO|AATE017873	AnophelesfunestusFUMOZ|AFUN004556,AnophelesfunestusFUMOZ|AFUN010017	AnophelesgambiaePEST|AGAP008878,AnophelesgambiaePEST|AGAP004599
4	6	0.109	AnophelesalbimanusSTECLA|AALB004008	AnophelesatroparvusEBRO|AATE017215	AnophelesfunestusFUMOZ|AFUN002679,AnophelesfunestusFUMOZ|AFUN020384	AnophelesgambiaePEST|AGAP000562,AnophelesgambiaePEST|AGAP010346
4	6	0.109	AnophelesalbimanusSTECLA|AALB004278	AnophelesatroparvusEBRO|AATE000914	AnophelesfunestusFUMOZ|AFUN019054,AnophelesfunestusFUMOZ|AFUN021477	AnophelesgambiaePEST|AGAP006005,AnophelesgambiaePEST|AGAP006008
4	6	0.109	AnophelesalbimanusSTECLA|AALB004394	AnophelesatroparvusEBRO|AATE016789	AnophelesfunestusFUMOZ|AFUN008467,AnophelesfunestusFUMOZ|AFUN018831	AnophelesgambiaePEST|AGAP006907,AnophelesgambiaePEST|AGAP005283
4	6	0.109	AnophelesalbimanusSTECLA|AALB005702	AnophelesatroparvusEBRO|AATE010180	AnophelesfunestusFUMOZ|AFUN006378,AnophelesfunestusFUMOZ|AFUN000551	AnophelesgambiaePEST|AGAP008273,AnophelesgambiaePEST|AGAP006893
4	6	0.109	AnophelesalbimanusSTECLA|AALB005722	AnophelesatroparvusEBRO|AATE009151	AnophelesfunestusFUMOZ|AFUN000413,AnophelesfunestusFUMOZ|AFUN004329	AnophelesgambiaePEST|AGAP008375,AnophelesgambiaePEST|AGAP005360
4	6	0.109	AnophelesalbimanusSTECLA|AALB005960	AnophelesatroparvusEBRO|AATE012098	AnophelesfunestusFUMOZ|AFUN007653,AnophelesfunestusFUMOZ|AFUN021723	AnophelesgambiaePEST|AGAP005222,AnophelesgambiaePEST|AGAP005520
4	6	0.109	AnophelesalbimanusSTECLA|AALB006546	AnophelesatroparvusEBRO|AATE013205	AnophelesfunestusFUMOZ|AFUN000197,AnophelesfunestusFUMOZ|AFUN007337	AnophelesgambiaePEST|AGAP000307,AnophelesgambiaePEST|AGAP000032
4	6	0.109	AnophelesalbimanusSTECLA|AALB009553	AnophelesatroparvusEBRO|AATE005192	AnophelesfunestusFUMOZ|AFUN001273,AnophelesfunestusFUMOZ|AFUN016507	AnophelesgambiaePEST|AGAP005834,AnophelesgambiaePEST|AGAP001101
4	6	0.109	AnophelesalbimanusSTECLA|AALB014116	AnophelesatroparvusEBRO|AATE005009	AnophelesfunestusFUMOZ|AFUN021820	AnophelesgambiaePEST|AGAP006696,AnophelesgambiaePEST|AGAP028689,AnophelesgambiaePEST|AGAP001067
4	6	0.109	AnophelesalbimanusSTECLA|AALB015586	AnophelesatroparvusEBRO|AATE019813	AnophelesfunestusFUMOZ|AFUN005585,AnophelesfunestusFUMOZ|AFUN003666	AnophelesgambiaePEST|AGAP003889,AnophelesgambiaePEST|AGAP000500
4	6	0.109	AnophelesalbimanusSTECLA|AALB015833	AnophelesatroparvusEBRO|AATE003552	AnophelesfunestusFUMOZ|AFUN022307,AnophelesfunestusFUMOZ|AFUN004473	AnophelesgambiaePEST|AGAP004954,AnophelesgambiaePEST|AGAP013449
4	6	0.109	AnophelesalbimanusSTECLA|AALB016569	AnophelesatroparvusEBRO|AATE006415	AnophelesfunestusFUMOZ|AFUN002949,AnophelesfunestusFUMOZ|AFUN021317	AnophelesgambiaePEST|AGAP007706,AnophelesgambiaePEST|AGAP006989
4	6	0.109	AnophelesalbimanusSTECLA|AALB016763	AnophelesatroparvusEBRO|AATE012047	AnophelesfunestusFUMOZ|AFUN016398,AnophelesfunestusFUMOZ|AFUN016400	AnophelesgambiaePEST|AGAP002056,AnophelesgambiaePEST|AGAP002058
4	6	0.109	AnophelesalbimanusSTECLA|AALB017298	AnophelesatroparvusEBRO|AATE019036	AnophelesfunestusFUMOZ|AFUN007887,AnophelesfunestusFUMOZ|AFUN008073	AnophelesgambiaePEST|AGAP001027,AnophelesgambiaePEST|AGAP003020
4	6	0.103	AnophelesalbimanusSTECLA|AALB016160,AnophelesalbimanusSTECLA|AALB005126	AnophelesatroparvusEBRO|AATE000513,AnophelesatroparvusEBRO|AATE000278	AnophelesfunestusFUMOZ|AFUN014989	AnophelesgambiaePEST|AGAP007451
4	5	0.759	AnophelesalbimanusSTECLA|AALB001064	AnophelesatroparvusEBRO|AATE007790,AnophelesatroparvusEBRO|AATE015633	AnophelesfunestusFUMOZ|AFUN010621	AnophelesgambiaePEST|AGAP009048
4	5	0.759	AnophelesalbimanusSTECLA|AALB003660	AnophelesatroparvusEBRO|AATE007397,AnophelesatroparvusEBRO|AATE011276	AnophelesfunestusFUMOZ|AFUN008373	AnophelesgambiaePEST|AGAP002881
4	5	0.759	AnophelesalbimanusSTECLA|AALB003923	AnophelesatroparvusEBRO|AATE018441,AnophelesatroparvusEBRO|AATE020260	AnophelesfunestusFUMOZ|AFUN007779	AnophelesgambiaePEST|AGAP001764
4	5	0.759	AnophelesalbimanusSTECLA|AALB004672	AnophelesatroparvusEBRO|AATE010732,AnophelesatroparvusEBRO|AATE021760	AnophelesfunestusFUMOZ|AFUN002576	AnophelesgambiaePEST|AGAP006233
4	5	0.759	AnophelesalbimanusSTECLA|AALB005244	AnophelesatroparvusEBRO|AATE008463,AnophelesatroparvusEBRO|AATE010086	AnophelesfunestusFUMOZ|AFUN009157	AnophelesgambiaePEST|AGAP006541
4	5	0.759	AnophelesalbimanusSTECLA|AALB006903	AnophelesatroparvusEBRO|AATE017970,AnophelesatroparvusEBRO|AATE015333	AnophelesfunestusFUMOZ|AFUN009523	AnophelesgambiaePEST|AGAP011534
4	5	0.759	AnophelesalbimanusSTECLA|AALB007787	AnophelesatroparvusEBRO|AATE017483,AnophelesatroparvusEBRO|AATE017468	AnophelesfunestusFUMOZ|AFUN008140	AnophelesgambiaePEST|AGAP000616
4	5	0.759	AnophelesalbimanusSTECLA|AALB009088	AnophelesatroparvusEBRO|AATE009367,AnophelesatroparvusEBRO|AATE020848	AnophelesfunestusFUMOZ|AFUN008370	AnophelesgambiaePEST|AGAP002880
4	5	0.759	AnophelesalbimanusSTECLA|AALB015600	AnophelesatroparvusEBRO|AATE010905,AnophelesatroparvusEBRO|AATE019743	AnophelesfunestusFUMOZ|AFUN011420	AnophelesgambiaePEST|AGAP004173
4	5	0.6	AnophelesalbimanusSTECLA|AALB001472,AnophelesalbimanusSTECLA|AALB001471	AnophelesatroparvusEBRO|AATE014765	AnophelesfunestusFUMOZ|AFUN019426	AnophelesgambiaePEST|AGAP008358
4	5	0.6	AnophelesalbimanusSTECLA|AALB001586,AnophelesalbimanusSTECLA|AALB001587	AnophelesatroparvusEBRO|AATE003600	AnophelesfunestusFUMOZ|AFUN019984	AnophelesgambiaePEST|AGAP010003
4	5	0.6	AnophelesalbimanusSTECLA|AALB005148,AnophelesalbimanusSTECLA|AALB004347	AnophelesatroparvusEBRO|AATE016914	AnophelesfunestusFUMOZ|AFUN009297	AnophelesgambiaePEST|AGAP007498
4	5	0.6	AnophelesalbimanusSTECLA|AALB006829,AnophelesalbimanusSTECLA|AALB000151	AnophelesatroparvusEBRO|AATE011146	AnophelesfunestusFUMOZ|AFUN010149	AnophelesgambiaePEST|AGAP000565
4	5	0.6	AnophelesalbimanusSTECLA|AALB006898,AnophelesalbimanusSTECLA|AALB006665	AnophelesatroparvusEBRO|AATE011831	AnophelesfunestusFUMOZ|AFUN001441	AnophelesgambiaePEST|AGAP006388
4	5	0.6	AnophelesalbimanusSTECLA|AALB009565,AnophelesalbimanusSTECLA|AALB009564	AnophelesatroparvusEBRO|AATE004163	AnophelesfunestusFUMOZ|AFUN011235	AnophelesgambiaePEST|AGAP003941
4	5	0.6	AnophelesalbimanusSTECLA|AALB010864,AnophelesalbimanusSTECLA|AALB010865	AnophelesatroparvusEBRO|AATE003132	AnophelesfunestusFUMOZ|AFUN020064	AnophelesgambiaePEST|AGAP003672
4	5	0.6	AnophelesalbimanusSTECLA|AALB015509,AnophelesalbimanusSTECLA|AALB015508	AnophelesatroparvusEBRO|AATE019013	AnophelesfunestusFUMOZ|AFUN015938	AnophelesgambiaePEST|AGAP009363
4	5	0.6	AnophelesalbimanusSTECLA|AALB015932,AnophelesalbimanusSTECLA|AALB015940	AnophelesatroparvusEBRO|AATE002361	AnophelesfunestusFUMOZ|AFUN002477	AnophelesgambiaePEST|AGAP004350
4	5	0.6	AnophelesalbimanusSTECLA|AALB016574,AnophelesalbimanusSTECLA|AALB016573	AnophelesatroparvusEBRO|AATE005408	AnophelesfunestusFUMOZ|AFUN011597	AnophelesgambiaePEST|AGAP000711
4	5	0.6	AnophelesalbimanusSTECLA|AALB017484,AnophelesalbimanusSTECLA|AALB017483	AnophelesatroparvusEBRO|AATE011389	AnophelesfunestusFUMOZ|AFUN004873	AnophelesgambiaePEST|AGAP005645
4	5	0.558	AnophelesalbimanusSTECLA|AALB001305	AnophelesatroparvusEBRO|AATE003612,AnophelesatroparvusEBRO|AATE004070	AnophelesfunestusFUMOZ|AFUN019637	AnophelesgambiaePEST|AGAP008279
4	5	0.558	AnophelesalbimanusSTECLA|AALB010658	AnophelesatroparvusEBRO|AATE015762,AnophelesatroparvusEBRO|AATE021155	AnophelesfunestusFUMOZ|AFUN010168	AnophelesgambiaePEST|AGAP011978
4	5	0.477	AnophelesalbimanusSTECLA|AALB000267	AnophelesatroparvusEBRO|AATE004026	AnophelesfunestusFUMOZ|AFUN007375	AnophelesgambiaePEST|AGAP028184,AnophelesgambiaePEST|AGAP008331
4	5	0.477	AnophelesalbimanusSTECLA|AALB000399	AnophelesatroparvusEBRO|AATE008173	AnophelesfunestusFUMOZ|AFUN016245	AnophelesgambiaePEST|AGAP008544,AnophelesgambiaePEST|AGAP028140
4	5	0.477	AnophelesalbimanusSTECLA|AALB000428	AnophelesatroparvusEBRO|AATE011448	AnophelesfunestusFUMOZ|AFUN021554	AnophelesgambiaePEST|AGAP009383,AnophelesgambiaePEST|AGAP009386
4	5	0.477	AnophelesalbimanusSTECLA|AALB001334	AnophelesatroparvusEBRO|AATE018750	AnophelesfunestusFUMOZ|AFUN005331	AnophelesgambiaePEST|AGAP009540,AnophelesgambiaePEST|AGAP009541
4	5	0.477	AnophelesalbimanusSTECLA|AALB001977	AnophelesatroparvusEBRO|AATE005666	AnophelesfunestusFUMOZ|AFUN007186	AnophelesgambiaePEST|AGAP007856,AnophelesgambiaePEST|AGAP007859
4	5	0.477	AnophelesalbimanusSTECLA|AALB002163	AnophelesatroparvusEBRO|AATE000599	AnophelesfunestusFUMOZ|AFUN011380	AnophelesgambiaePEST|AGAP004137,AnophelesgambiaePEST|AGAP004139
4	5	0.477	AnophelesalbimanusSTECLA|AALB002781	AnophelesatroparvusEBRO|AATE001522	AnophelesfunestusFUMOZ|AFUN002451	AnophelesgambiaePEST|AGAP003716,AnophelesgambiaePEST|AGAP003717
4	5	0.477	AnophelesalbimanusSTECLA|AALB002787	AnophelesatroparvusEBRO|AATE018757	AnophelesfunestusFUMOZ|AFUN002457	AnophelesgambiaePEST|AGAP004329,AnophelesgambiaePEST|AGAP004330
4	5	0.477	AnophelesalbimanusSTECLA|AALB002815	AnophelesatroparvusEBRO|AATE008806	AnophelesfunestusFUMOZ|AFUN002353	AnophelesgambiaePEST|AGAP003467,AnophelesgambiaePEST|AGAP003472
4	5	0.477	AnophelesalbimanusSTECLA|AALB003313	AnophelesatroparvusEBRO|AATE021173	AnophelesfunestusFUMOZ|AFUN008072	AnophelesgambiaePEST|AGAP004281,AnophelesgambiaePEST|AGAP029321
4	5	0.477	AnophelesalbimanusSTECLA|AALB003568	AnophelesatroparvusEBRO|AATE020430	AnophelesfunestusFUMOZ|AFUN015830	AnophelesgambiaePEST|AGAP002205,AnophelesgambiaePEST|AGAP002207
4	5	0.477	AnophelesalbimanusSTECLA|AALB003743	AnophelesatroparvusEBRO|AATE000387	AnophelesfunestusFUMOZ|AFUN010291	AnophelesgambiaePEST|AGAP011913,AnophelesgambiaePEST|AGAP011914
4	5	0.477	AnophelesalbimanusSTECLA|AALB004665	AnophelesatroparvusEBRO|AATE017000	AnophelesfunestusFUMOZ|AFUN004866	AnophelesgambiaePEST|AGAP005636,AnophelesgambiaePEST|AGAP005638
4	5	0.477	AnophelesalbimanusSTECLA|AALB006994	AnophelesatroparvusEBRO|AATE013463	AnophelesfunestusFUMOZ|AFUN000522	AnophelesgambiaePEST|AGAP010962,AnophelesgambiaePEST|AGAP010964
4	5	0.477	AnophelesalbimanusSTECLA|AALB007155	AnophelesatroparvusEBRO|AATE005522	AnophelesfunestusFUMOZ|AFUN021360	AnophelesgambiaePEST|AGAP003196,AnophelesgambiaePEST|AGAP013219
4	5	0.477	AnophelesalbimanusSTECLA|AALB007331	AnophelesatroparvusEBRO|AATE001530	AnophelesfunestusFUMOZ|AFUN020641	AnophelesgambiaePEST|AGAP005012,AnophelesgambiaePEST|AGAP005013
4	5	0.477	AnophelesalbimanusSTECLA|AALB007513	AnophelesatroparvusEBRO|AATE005479	AnophelesfunestusFUMOZ|AFUN010952	AnophelesgambiaePEST|AGAP004789,AnophelesgambiaePEST|AGAP004791
4	5	0.477	AnophelesalbimanusSTECLA|AALB007880	AnophelesatroparvusEBRO|AATE015910	AnophelesfunestusFUMOZ|AFUN003121	AnophelesgambiaePEST|AGAP010236,AnophelesgambiaePEST|AGAP010237
4	5	0.477	AnophelesalbimanusSTECLA|AALB008724	AnophelesatroparvusEBRO|AATE018693	AnophelesfunestusFUMOZ|AFUN003656	AnophelesgambiaePEST|AGAP003880,AnophelesgambiaePEST|AGAP013454
4	5	0.477	AnophelesalbimanusSTECLA|AALB009116	AnophelesatroparvusEBRO|AATE003690	AnophelesfunestusFUMOZ|AFUN007901	AnophelesgambiaePEST|AGAP003006,AnophelesgambiaePEST|AGAP003007
4	5	0.477	AnophelesalbimanusSTECLA|AALB009455	AnophelesatroparvusEBRO|AATE002181	AnophelesfunestusFUMOZ|AFUN011432	AnophelesgambiaePEST|AGAP004183,AnophelesgambiaePEST|AGAP004184
4	5	0.477	AnophelesalbimanusSTECLA|AALB009762	AnophelesatroparvusEBRO|AATE000346	AnophelesfunestusFUMOZ|AFUN000301	AnophelesgambiaePEST|AGAP028157,AnophelesgambiaePEST|AGAP028108
4	5	0.477	AnophelesalbimanusSTECLA|AALB009920	AnophelesatroparvusEBRO|AATE000271	AnophelesfunestusFUMOZ|AFUN006702	AnophelesgambiaePEST|AGAP011028,AnophelesgambiaePEST|AGAP011029
4	5	0.477	AnophelesalbimanusSTECLA|AALB010793	AnophelesatroparvusEBRO|AATE016385	AnophelesfunestusFUMOZ|AFUN005347	AnophelesgambiaePEST|AGAP012216,AnophelesgambiaePEST|AGAP012217
4	5	0.477	AnophelesalbimanusSTECLA|AALB015553	AnophelesatroparvusEBRO|AATE014445	AnophelesfunestusFUMOZ|AFUN015909	AnophelesgambiaePEST|AGAP005657,AnophelesgambiaePEST|AGAP005660
4	5	0.477	AnophelesalbimanusSTECLA|AALB015567	AnophelesatroparvusEBRO|AATE006822	AnophelesfunestusFUMOZ|AFUN021340	AnophelesgambiaePEST|AGAP012946,AnophelesgambiaePEST|AGAP003627
4	5	0.477	AnophelesalbimanusSTECLA|AALB015658	AnophelesatroparvusEBRO|AATE008408	AnophelesfunestusFUMOZ|AFUN015959	AnophelesgambiaePEST|AGAP003061,AnophelesgambiaePEST|AGAP003064
4	5	0.477	AnophelesalbimanusSTECLA|AALB015703	AnophelesatroparvusEBRO|AATE019177	AnophelesfunestusFUMOZ|AFUN015895	AnophelesgambiaePEST|AGAP001864,AnophelesgambiaePEST|AGAP013305
4	5	0.477	AnophelesalbimanusSTECLA|AALB016038	AnophelesatroparvusEBRO|AATE017374	AnophelesfunestusFUMOZ|AFUN016243	AnophelesgambiaePEST|AGAP010899,AnophelesgambiaePEST|AGAP013282
4	5	0.477	AnophelesalbimanusSTECLA|AALB016039	AnophelesatroparvusEBRO|AATE019233	AnophelesfunestusFUMOZ|AFUN016445	AnophelesgambiaePEST|AGAP029195,AnophelesgambiaePEST|AGAP029194
4	5	0.477	AnophelesalbimanusSTECLA|AALB016116	AnophelesatroparvusEBRO|AATE020148	AnophelesfunestusFUMOZ|AFUN021638	AnophelesgambiaePEST|AGAP009252,AnophelesgambiaePEST|AGAP009251
4	5	0.477	AnophelesalbimanusSTECLA|AALB016553	AnophelesatroparvusEBRO|AATE019250	AnophelesfunestusFUMOZ|AFUN022085	AnophelesgambiaePEST|AGAP007275,AnophelesgambiaePEST|AGAP007276
4	5	0.475	AnophelesalbimanusSTECLA|AALB004552	AnophelesatroparvusEBRO|AATE013446,AnophelesatroparvusEBRO|AATE016590	AnophelesfunestusFUMOZ|AFUN021500	AnophelesgambiaePEST|AGAP007097
4	5	0.452	AnophelesalbimanusSTECLA|AALB008016	AnophelesatroparvusEBRO|AATE005616,AnophelesatroparvusEBRO|AATE011827	AnophelesfunestusFUMOZ|AFUN020334	AnophelesgambiaePEST|AGAP000751
4	5	0.447	AnophelesalbimanusSTECLA|AALB005877	AnophelesatroparvusEBRO|AATE000945,AnophelesatroparvusEBRO|AATE004747	AnophelesfunestusFUMOZ|AFUN002383	AnophelesgambiaePEST|AGAP003497
4	5	0.428	AnophelesalbimanusSTECLA|AALB008282,AnophelesalbimanusSTECLA|AALB008284	AnophelesatroparvusEBRO|AATE011558	AnophelesfunestusFUMOZ|AFUN021544	AnophelesgambiaePEST|AGAP013463
4	5	0.428	AnophelesalbimanusSTECLA|AALB010570,AnophelesalbimanusSTECLA|AALB010564	AnophelesatroparvusEBRO|AATE019740	AnophelesfunestusFUMOZ|AFUN004060	AnophelesgambiaePEST|AGAP011204
4	5	0.426	AnophelesalbimanusSTECLA|AALB003954	AnophelesatroparvusEBRO|AATE020932,AnophelesatroparvusEBRO|AATE015882	AnophelesfunestusFUMOZ|AFUN001311	AnophelesgambiaePEST|AGAP029132
4	5	0.4	AnophelesalbimanusSTECLA|AALB000101	AnophelesatroparvusEBRO|AATE021142	AnophelesfunestusFUMOZ|AFUN019811,AnophelesfunestusFUMOZ|AFUN019802	AnophelesgambiaePEST|AGAP000178
4	5	0.4	AnophelesalbimanusSTECLA|AALB000143	AnophelesatroparvusEBRO|AATE020591	AnophelesfunestusFUMOZ|AFUN002935,AnophelesfunestusFUMOZ|AFUN001770	AnophelesgambiaePEST|AGAP009075
4	5	0.4	AnophelesalbimanusSTECLA|AALB000147	AnophelesatroparvusEBRO|AATE004759	AnophelesfunestusFUMOZ|AFUN005189,AnophelesfunestusFUMOZ|AFUN019497	AnophelesgambiaePEST|AGAP009227
4	5	0.4	AnophelesalbimanusSTECLA|AALB000179	AnophelesatroparvusEBRO|AATE004996	AnophelesfunestusFUMOZ|AFUN003291,AnophelesfunestusFUMOZ|AFUN003292	AnophelesgambiaePEST|AGAP009887
4	5	0.4	AnophelesalbimanusSTECLA|AALB000358	AnophelesatroparvusEBRO|AATE015451	AnophelesfunestusFUMOZ|AFUN019331,AnophelesfunestusFUMOZ|AFUN007408	AnophelesgambiaePEST|AGAP008298
4	5	0.4	AnophelesalbimanusSTECLA|AALB000524	AnophelesatroparvusEBRO|AATE000640	AnophelesfunestusFUMOZ|AFUN019376,AnophelesfunestusFUMOZ|AFUN008871	AnophelesgambiaePEST|AGAP009591
4	5	0.4	AnophelesalbimanusSTECLA|AALB000773	AnophelesatroparvusEBRO|AATE021773	AnophelesfunestusFUMOZ|AFUN019362,AnophelesfunestusFUMOZ|AFUN020890	AnophelesgambiaePEST|AGAP008803
4	5	0.4	AnophelesalbimanusSTECLA|AALB000789	AnophelesatroparvusEBRO|AATE002674	AnophelesfunestusFUMOZ|AFUN016375,AnophelesfunestusFUMOZ|AFUN019433	AnophelesgambiaePEST|AGAP029055
4	5	0.4	AnophelesalbimanusSTECLA|AALB000790	AnophelesatroparvusEBRO|AATE001492	AnophelesfunestusFUMOZ|AFUN000837,AnophelesfunestusFUMOZ|AFUN019470	AnophelesgambiaePEST|AGAP009763
4	5	0.4	AnophelesalbimanusSTECLA|AALB000791	AnophelesatroparvusEBRO|AATE020715	AnophelesfunestusFUMOZ|AFUN019416,AnophelesfunestusFUMOZ|AFUN000838	AnophelesgambiaePEST|AGAP009765
4	5	0.4	AnophelesalbimanusSTECLA|AALB000868	AnophelesatroparvusEBRO|AATE000454	AnophelesfunestusFUMOZ|AFUN000125,AnophelesfunestusFUMOZ|AFUN019538	AnophelesgambiaePEST|AGAP010035
4	5	0.4	AnophelesalbimanusSTECLA|AALB000869	AnophelesatroparvusEBRO|AATE008199	AnophelesfunestusFUMOZ|AFUN000126,AnophelesfunestusFUMOZ|AFUN019643	AnophelesgambiaePEST|AGAP010034
