gene_id	family
AnophelesatroparvusEBRO|AATE019006	OG6101143
AnophelesfunestusFUMOZ|AFUN000217	OG6101143
AnophelesgambiaePEST|AGAP000626	OG6101143
AnophelesalbimanusSTECLA|AALB006584	OG6101149
AnophelesalbimanusSTECLA|AALB006583	OG6101149
AnophelesalbimanusSTECLA|AALB006582	OG6101149
AnophelesfunestusFUMOZ|AFUN020173	OG6101149
AnophelesgambiaePEST|AGAP000254	OG6101149
AnophelesalbimanusSTECLA|AALB006283	OG6101156
AnophelesatroparvusEBRO|AATE017957	OG6101156
AnophelesfunestusFUMOZ|AFUN002142	OG6101156
AnophelesgambiaePEST|AGAP000179	OG6101156
AnophelesalbimanusSTECLA|AALB016244	OG6101158
AnophelesalbimanusSTECLA|AALB007690	OG6101158
AnophelesalbimanusSTECLA|AALB007691	OG6101158
AnophelesatroparvusEBRO|AATE007709	OG6101158
AnophelesatroparvusEBRO|AATE017087	OG6101158
AnophelesatroparvusEBRO|AATE011910	OG6101158
AnophelesatroparvusEBRO|AATE011576	OG6101158
AnophelesfunestusFUMOZ|AFUN007314	OG6101158
AnophelesfunestusFUMOZ|AFUN020195	OG6101158
AnophelesgambiaePEST|AGAP000138	OG6101158
AnophelesgambiaePEST|AGAP000329	OG6101158
AnophelesalbimanusSTECLA|AALB007772	OG6101169
AnophelesatroparvusEBRO|AATE008201	OG6101169
AnophelesatroparvusEBRO|AATE005858	OG6101169
AnophelesfunestusFUMOZ|AFUN000707	OG6101169
AnophelesgambiaePEST|AGAP000720	OG6101169
AnophelesalbimanusSTECLA|AALB006300	OG6101193
AnophelesatroparvusEBRO|AATE006413	OG6101193
AnophelesfunestusFUMOZ|AFUN011475	OG6101193
AnophelesgambiaePEST|AGAP000700	OG6101193
AnophelesalbimanusSTECLA|AALB006785	OG6101225
AnophelesatroparvusEBRO|AATE015764	OG6101225
AnophelesfunestusFUMOZ|AFUN002836	OG6101227
AnophelesgambiaePEST|AGAP000508	OG6101227
AnophelesatroparvusEBRO|AATE016456	OG6101229
AnophelesfunestusFUMOZ|AFUN011583	OG6101229
AnophelesgambiaePEST|AGAP000598	OG6101229
AnophelesalbimanusSTECLA|AALB015832	OG6101257
AnophelesfunestusFUMOZ|AFUN022306	OG6101257
AnophelesgambiaePEST|AGAP000705	OG6101257
AnophelesatroparvusEBRO|AATE002869	OG6101273
AnophelesalbimanusSTECLA|AALB007784	OG6101279
AnophelesfunestusFUMOZ|AFUN006996	OG6101279
AnophelesgambiaePEST|AGAP000733	OG6101279
AnophelesalbimanusSTECLA|AALB006418	OG6101307
AnophelesatroparvusEBRO|AATE018444	OG6101307
AnophelesatroparvusEBRO|AATE005769	OG6101307
AnophelesfunestusFUMOZ|AFUN005711	OG6101307
AnophelesgambiaePEST|AGAP000812	OG6101307
AnophelesatroparvusEBRO|AATE009524	OG6101333
AnophelesalbimanusSTECLA|AALB006581	OG6101347
AnophelesalbimanusSTECLA|AALB006580	OG6101347
AnophelesatroparvusEBRO|AATE010846	OG6101347
AnophelesatroparvusEBRO|AATE007220	OG6101347
AnophelesatroparvusEBRO|AATE013877	OG6101347
AnophelesfunestusFUMOZ|AFUN020612	OG6101347
AnophelesgambiaePEST|AGAP000255	OG6101347
AnophelesatroparvusEBRO|AATE017770	OG6101349
AnophelesalbimanusSTECLA|AALB006330	OG6101364
AnophelesatroparvusEBRO|AATE009876	OG6101364
AnophelesfunestusFUMOZ|AFUN007288	OG6101364
AnophelesgambiaePEST|AGAP000891	OG6101364
AnophelesalbimanusSTECLA|AALB006774	OG6101368
AnophelesalbimanusSTECLA|AALB006751	OG6101370
AnophelesatroparvusEBRO|AATE017566	OG6101370
AnophelesfunestusFUMOZ|AFUN010162	OG6101370
AnophelesgambiaePEST|AGAP000579	OG6101370
AnophelesgambiaePEST|AGAP000531	OG6101396
AnophelesalbimanusSTECLA|AALB006485	OG6101402
AnophelesalbimanusSTECLA|AALB006484	OG6101402
AnophelesfunestusFUMOZ|AFUN020350	OG6101402
AnophelesgambiaePEST|AGAP000926	OG6101402
AnophelesalbimanusSTECLA|AALB006315	OG6101408
AnophelesfunestusFUMOZ|AFUN022174	OG6101408
AnophelesalbimanusSTECLA|AALB006284	OG6101413
AnophelesatroparvusEBRO|AATE017716	OG6101413
AnophelesfunestusFUMOZ|AFUN002141	OG6101413
AnophelesgambiaePEST|AGAP000180	OG6101413
AnophelesalbimanusSTECLA|AALB016316	OG6101414
AnophelesatroparvusEBRO|AATE000652	OG6101414
AnophelesatroparvusEBRO|AATE009073	OG6101414
AnophelesfunestusFUMOZ|AFUN020620	OG6101414
AnophelesgambiaePEST|AGAP000477	OG6101414
AnophelesalbimanusSTECLA|AALB006451	OG6101423
AnophelesatroparvusEBRO|AATE010911	OG6101423
AnophelesfunestusFUMOZ|AFUN000215	OG6101423
AnophelesgambiaePEST|AGAP000012	OG6101423
AnophelesalbimanusSTECLA|AALB006343	OG6101431
AnophelesatroparvusEBRO|AATE014446	OG6101431
AnophelesfunestusFUMOZ|AFUN011580	OG6101431
AnophelesgambiaePEST|AGAP013380	OG6101431
AnophelesalbimanusSTECLA|AALB007776	OG6101432
AnophelesatroparvusEBRO|AATE001468	OG6101432
AnophelesfunestusFUMOZ|AFUN020571	OG6101432
AnophelesgambiaePEST|AGAP000043	OG6101432
AnophelesgambiaePEST|AGAP000272	OG6101453
AnophelesalbimanusSTECLA|AALB006767	OG6101456
AnophelesatroparvusEBRO|AATE002603	OG6101456
AnophelesfunestusFUMOZ|AFUN010415	OG6101456
AnophelesalbimanusSTECLA|AALB006566	OG6101497
AnophelesatroparvusEBRO|AATE010654	OG6101497
AnophelesfunestusFUMOZ|AFUN021598	OG6101497
AnophelesgambiaePEST|AGAP000398	OG6101497
AnophelesalbimanusSTECLA|AALB006928	OG6101502
AnophelesatroparvusEBRO|AATE013484	OG6101502
AnophelesfunestusFUMOZ|AFUN007316	OG6101502
AnophelesgambiaePEST|AGAP000327	OG6101502
AnophelesalbimanusSTECLA|AALB006292	OG6101507
AnophelesatroparvusEBRO|AATE009209	OG6101507
AnophelesfunestusFUMOZ|AFUN002847	OG6101507
AnophelesgambiaePEST|AGAP000523	OG6101507
AnophelesalbimanusSTECLA|AALB003294	OG6101514
AnophelesalbimanusSTECLA|AALB006898	OG6101525
AnophelesalbimanusSTECLA|AALB006665	OG6101525
AnophelesatroparvusEBRO|AATE011831	OG6101525
AnophelesalbimanusSTECLA|AALB003293	OG6101526
AnophelesfunestusFUMOZ|AFUN014588	OG6101526
AnophelesgambiaePEST|AGAP000498	OG6101526
AnophelesalbimanusSTECLA|AALB007643	OG6101533
AnophelesatroparvusEBRO|AATE019449	OG6101533
AnophelesatroparvusEBRO|AATE005566	OG6101546
AnophelesfunestusFUMOZ|AFUN000706	OG6101546
AnophelesgambiaePEST|AGAP000721	OG6101546
AnophelesalbimanusSTECLA|AALB007764	OG6101565
AnophelesfunestusFUMOZ|AFUN002163	OG6101565
AnophelesgambiaePEST|AGAP000158	OG6101565
AnophelesalbimanusSTECLA|AALB007676	OG6101568
AnophelesfunestusFUMOZ|AFUN003546	OG6101568
AnophelesgambiaePEST|AGAP000546	OG6101568
AnophelesalbimanusSTECLA|AALB014591	OG6101570
AnophelesgambiaePEST|AGAP000948	OG6101570
AnophelesalbimanusSTECLA|AALB006932	OG6101571
AnophelesatroparvusEBRO|AATE011959	OG6101571
AnophelesfunestusFUMOZ|AFUN007304	OG6101571
AnophelesgambiaePEST|AGAP000320	OG6101571
AnophelesalbimanusSTECLA|AALB006508	OG6101587
AnophelesatroparvusEBRO|AATE016007	OG6101587
AnophelesfunestusFUMOZ|AFUN020855	OG6101587
AnophelesgambiaePEST|AGAP000232	OG6101587
AnophelesalbimanusSTECLA|AALB006910	OG6101596
AnophelesatroparvusEBRO|AATE017493	OG6101596
AnophelesfunestusFUMOZ|AFUN002857	OG6101596
AnophelesgambiaePEST|AGAP000534	OG6101596
AnophelesalbimanusSTECLA|AALB003701	OG6101603
AnophelesatroparvusEBRO|AATE005494	OG6101603
AnophelesfunestusFUMOZ|AFUN002148	OG6101603
AnophelesgambiaePEST|AGAP000171	OG6101603
AnophelesalbimanusSTECLA|AALB006678	OG6101604
AnophelesatroparvusEBRO|AATE005905	OG6101604
AnophelesfunestusFUMOZ|AFUN000228	OG6101604
AnophelesgambiaePEST|AGAP000850	OG6101604
AnophelesalbimanusSTECLA|AALB006734	OG6101611
AnophelesgambiaePEST|AGAP001064	OG6101611
AnophelesalbimanusSTECLA|AALB006523	OG6101650
AnophelesatroparvusEBRO|AATE018803	OG6101650
AnophelesfunestusFUMOZ|AFUN003548	OG6101650
AnophelesgambiaePEST|AGAP000544	OG6101650
AnophelesalbimanusSTECLA|AALB006434	OG6101672
AnophelesatroparvusEBRO|AATE017590	OG6101672
AnophelesfunestusFUMOZ|AFUN007561	OG6101672
AnophelesgambiaePEST|AGAP000832	OG6101672
AnophelesalbimanusSTECLA|AALB006518	OG6101673
AnophelesatroparvusEBRO|AATE006528	OG6101673
AnophelesgambiaePEST|AGAP000239	OG6101673
AnophelesalbimanusSTECLA|AALB007742	OG6101681
AnophelesatroparvusEBRO|AATE015340	OG6101681
AnophelesalbimanusSTECLA|AALB006697	OG6101684
AnophelesatroparvusEBRO|AATE017697	OG6101684
AnophelesfunestusFUMOZ|AFUN005730	OG6101684
AnophelesgambiaePEST|AGAP000392	OG6101684
AnophelesatroparvusEBRO|AATE010899	OG6101702
AnophelesfunestusFUMOZ|AFUN019811	OG6101702
AnophelesfunestusFUMOZ|AFUN019802	OG6101702
AnophelesgambiaePEST|AGAP000178	OG6101702
AnophelesalbimanusSTECLA|AALB006755	OG6101717
AnophelesatroparvusEBRO|AATE019391	OG6101717
AnophelesfunestusFUMOZ|AFUN002863	OG6101717
AnophelesgambiaePEST|AGAP000536	OG6101717
AnophelesalbimanusSTECLA|AALB007630	OG6101726
AnophelesfunestusFUMOZ|AFUN005814	OG6101726
AnophelesgambiaePEST|AGAP000010	OG6101726
AnophelesalbimanusSTECLA|AALB006675	OG6101731
AnophelesalbimanusSTECLA|AALB006674	OG6101731
AnophelesatroparvusEBRO|AATE020065	OG6101731
AnophelesatroparvusEBRO|AATE012954	OG6101731
AnophelesfunestusFUMOZ|AFUN011474	OG6101731
AnophelesfunestusFUMOZ|AFUN011473	OG6101731
AnophelesgambiaePEST|AGAP000698	OG6101731
AnophelesgambiaePEST|AGAP000699	OG6101731
AnophelesatroparvusEBRO|AATE007556	OG6101764
AnophelesfunestusFUMOZ|AFUN006838	OG6101764
AnophelesgambiaePEST|AGAP000425	OG6101764
AnophelesalbimanusSTECLA|AALB003336	OG6101766
AnophelesfunestusFUMOZ|AFUN007591	OG6101766
AnophelesgambiaePEST|AGAP000441	OG6101766
AnophelesatroparvusEBRO|AATE018867	OG6101774
AnophelesfunestusFUMOZ|AFUN007339	OG6101774
AnophelesgambiaePEST|AGAP000306	OG6101774
AnophelesatroparvusEBRO|AATE010910	OG6101778
AnophelesfunestusFUMOZ|AFUN001750	OG6101778
AnophelesgambiaePEST|AGAP000082	OG6101778
AnophelesalbimanusSTECLA|AALB006890	OG6101786
AnophelesfunestusFUMOZ|AFUN000192	OG6101786
AnophelesgambiaePEST|AGAP000038	OG6101786
AnophelesalbimanusSTECLA|AALB015831	OG6101822
AnophelesatroparvusEBRO|AATE001391	OG6101822
AnophelesfunestusFUMOZ|AFUN007334	OG6101822
AnophelesgambiaePEST|AGAP000310	OG6101822
AnophelesalbimanusSTECLA|AALB006893	OG6101837
AnophelesatroparvusEBRO|AATE006920	OG6101837
AnophelesfunestusFUMOZ|AFUN011596	OG6101837
AnophelesgambiaePEST|AGAP000708	OG6101837
AnophelesatroparvusEBRO|AATE018518	OG6101854
AnophelesatroparvusEBRO|AATE018146	OG6101854
AnophelesalbimanusSTECLA|AALB006659	OG6101855
AnophelesatroparvusEBRO|AATE011780	OG6101855
AnophelesfunestusFUMOZ|AFUN005695	OG6101855
AnophelesgambiaePEST|AGAP000467	OG6101855
AnophelesalbimanusSTECLA|AALB003314	OG6101877
AnophelesatroparvusEBRO|AATE016857	OG6101877
AnophelesgambiaePEST|AGAP000994	OG6101877
AnophelesalbimanusSTECLA|AALB006439	OG6101891
AnophelesatroparvusEBRO|AATE015551	OG6101891
AnophelesfunestusFUMOZ|AFUN003543	OG6101891
AnophelesgambiaePEST|AGAP000549	OG6101891
AnophelesalbimanusSTECLA|AALB007787	OG6101915
AnophelesatroparvusEBRO|AATE017468	OG6101915
AnophelesfunestusFUMOZ|AFUN008140	OG6101915
AnophelesgambiaePEST|AGAP000616	OG6101915
AnophelesatroparvusEBRO|AATE000531	OG6101916
AnophelesalbimanusSTECLA|AALB006295	OG6101919
AnophelesatroparvusEBRO|AATE011973	OG6101919
AnophelesfunestusFUMOZ|AFUN002134	OG6101919
AnophelesgambiaePEST|AGAP000188	OG6101919
AnophelesalbimanusSTECLA|AALB006345	OG6101938
AnophelesatroparvusEBRO|AATE018199	OG6101938
AnophelesfunestusFUMOZ|AFUN021093	OG6101938
AnophelesgambiaePEST|AGAP000098	OG6101938
AnophelesatroparvusEBRO|AATE010837	OG6101940
AnophelesalbimanusSTECLA|AALB003703	OG6101944
AnophelesatroparvusEBRO|AATE017248	OG6101944
AnophelesfunestusFUMOZ|AFUN007301	OG6101944
AnophelesgambiaePEST|AGAP000322	OG6101944
AnophelesalbimanusSTECLA|AALB006941	OG6101967
AnophelesatroparvusEBRO|AATE003357	OG6101967
AnophelesfunestusFUMOZ|AFUN006834	OG6101967
AnophelesgambiaePEST|AGAP000637	OG6101967
AnophelesalbimanusSTECLA|AALB006547	OG6101987
AnophelesatroparvusEBRO|AATE011096	OG6101987
AnophelesatroparvusEBRO|AATE013910	OG6101987
AnophelesfunestusFUMOZ|AFUN020413	OG6101987
AnophelesgambiaePEST|AGAP000029	OG6101987
AnophelesalbimanusSTECLA|AALB003328	OG6102001
AnophelesatroparvusEBRO|AATE007173	OG6102001
AnophelesfunestusFUMOZ|AFUN006677	OG6102001
AnophelesgambiaePEST|AGAP000945	OG6102001
AnophelesatroparvusEBRO|AATE014466	OG6102013
AnophelesfunestusFUMOZ|AFUN004693	OG6102013
AnophelesgambiaePEST|AGAP000049	OG6102013
AnophelesalbimanusSTECLA|AALB007679	OG6102019
AnophelesatroparvusEBRO|AATE000263	OG6102019
AnophelesfunestusFUMOZ|AFUN002825	OG6102019
AnophelesgambiaePEST|AGAP000958	OG6102019
AnophelesalbimanusSTECLA|AALB006571	OG6102033
AnophelesalbimanusSTECLA|AALB007747	OG6102059
AnophelesatroparvusEBRO|AATE013273	OG6102059
AnophelesfunestusFUMOZ|AFUN004695	OG6102059
AnophelesgambiaePEST|AGAP000053	OG6102059
AnophelesfunestusFUMOZ|AFUN021206	OG6102084
AnophelesgambiaePEST|AGAP000514	OG6102084
AnophelesalbimanusSTECLA|AALB006546	OG6102088
AnophelesfunestusFUMOZ|AFUN000197	OG6102088
AnophelesgambiaePEST|AGAP000032	OG6102088
AnophelesalbimanusSTECLA|AALB007671	OG6102114
AnophelesatroparvusEBRO|AATE002677	OG6102114
AnophelesfunestusFUMOZ|AFUN015717	OG6102114
AnophelesatroparvusEBRO|AATE018289	OG6102115
AnophelesfunestusFUMOZ|AFUN005753	OG6102115
AnophelesgambiaePEST|AGAP000374	OG6102115
AnophelesfunestusFUMOZ|AFUN002159	OG6102126
AnophelesgambiaePEST|AGAP000161	OG6102126
AnophelesalbimanusSTECLA|AALB006454	OG6102133
AnophelesatroparvusEBRO|AATE001371	OG6102133
AnophelesfunestusFUMOZ|AFUN002851	OG6102133
AnophelesgambiaePEST|AGAP000529	OG6102133
AnophelesalbimanusSTECLA|AALB006795	OG6102134
AnophelesatroparvusEBRO|AATE017108	OG6102134
AnophelesfunestusFUMOZ|AFUN005598	OG6102134
AnophelesgambiaePEST|AGAP000770	OG6102134
AnophelesalbimanusSTECLA|AALB007656	OG6102148
AnophelesatroparvusEBRO|AATE008364	OG6102166
AnophelesfunestusFUMOZ|AFUN007593	OG6102166
AnophelesgambiaePEST|AGAP000444	OG6102166
AnophelesalbimanusSTECLA|AALB006404	OG6102173
AnophelesatroparvusEBRO|AATE018726	OG6102173
AnophelesfunestusFUMOZ|AFUN008418	OG6102173
AnophelesgambiaePEST|AGAP000348	OG6102173
AnophelesalbimanusSTECLA|AALB006925	OG6102182
AnophelesfunestusFUMOZ|AFUN007319	OG6102182
AnophelesgambiaePEST|AGAP000324	OG6102182
AnophelesalbimanusSTECLA|AALB006350	OG6102193
AnophelesatroparvusEBRO|AATE006679	OG6102193
AnophelesfunestusFUMOZ|AFUN006259	OG6102193
AnophelesgambiaePEST|AGAP000670	OG6102193
AnophelesfunestusFUMOZ|AFUN000258	OG6102209
AnophelesgambiaePEST|AGAP000253	OG6102209
AnophelesatroparvusEBRO|AATE002095	OG6102217
AnophelesfunestusFUMOZ|AFUN005710	OG6102217
AnophelesgambiaePEST|AGAP000813	OG6102217
AnophelesalbimanusSTECLA|AALB006879	OG6102235
AnophelesatroparvusEBRO|AATE005512	OG6102235
AnophelesfunestusFUMOZ|AFUN002127	OG6102235
AnophelesgambiaePEST|AGAP000195	OG6102235
AnophelesalbimanusSTECLA|AALB006277	OG6102242
AnophelesatroparvusEBRO|AATE020014	OG6102242
AnophelesfunestusFUMOZ|AFUN011451	OG6102242
AnophelesgambiaePEST|AGAP000678	OG6102242
AnophelesalbimanusSTECLA|AALB006780	OG6102303
AnophelesatroparvusEBRO|AATE010644	OG6102303
AnophelesfunestusFUMOZ|AFUN003875	OG6102303
AnophelesgambiaePEST|AGAP000142	OG6102303
AnophelesalbimanusSTECLA|AALB003308	OG6102317
AnophelesatroparvusEBRO|AATE014487	OG6102317
AnophelesfunestusFUMOZ|AFUN007575	OG6102317
AnophelesgambiaePEST|AGAP000634	OG6102317
AnophelesalbimanusSTECLA|AALB007740	OG6102331
AnophelesatroparvusEBRO|AATE020292	OG6102331
AnophelesfunestusFUMOZ|AFUN006073	OG6102331
AnophelesfunestusFUMOZ|AFUN002121	OG6102356
AnophelesgambiaePEST|AGAP000201	OG6102356
AnophelesfunestusFUMOZ|AFUN011923	OG6102366
AnophelesgambiaePEST|AGAP000589	OG6102366
AnophelesalbimanusSTECLA|AALB006529	OG6102384
AnophelesatroparvusEBRO|AATE012020	OG6102384
AnophelesfunestusFUMOZ|AFUN004702	OG6102384
AnophelesgambiaePEST|AGAP000602	OG6102384
AnophelesalbimanusSTECLA|AALB007781	OG6102385
AnophelesatroparvusEBRO|AATE011792	OG6102385
AnophelesfunestusFUMOZ|AFUN010363	OG6102385
AnophelesgambiaePEST|AGAP001082	OG6102385
AnophelesatroparvusEBRO|AATE019571	OG6102414
AnophelesfunestusFUMOZ|AFUN003536	OG6102414
AnophelesgambiaePEST|AGAP000555	OG6102414
AnophelesalbimanusSTECLA|AALB006299	OG6102420
AnophelesatroparvusEBRO|AATE009197	OG6102420
AnophelesfunestusFUMOZ|AFUN010417	OG6102420
AnophelesgambiaePEST|AGAP001068	OG6102420
AnophelesatroparvusEBRO|AATE020617	OG6102422
AnophelesfunestusFUMOZ|AFUN002150	OG6102422
AnophelesgambiaePEST|AGAP000169	OG6102422
AnophelesalbimanusSTECLA|AALB007749	OG6102427
AnophelesalbimanusSTECLA|AALB007748	OG6102427
AnophelesatroparvusEBRO|AATE000188	OG6102427
AnophelesatroparvusEBRO|AATE008593	OG6102427
AnophelesfunestusFUMOZ|AFUN020474	OG6102427
AnophelesgambiaePEST|AGAP029508	OG6102427
AnophelesfunestusFUMOZ|AFUN006966	OG6102431
AnophelesgambiaePEST|AGAP000977	OG6102431
AnophelesatroparvusEBRO|AATE011784	OG6102432
AnophelesfunestusFUMOZ|AFUN008059	OG6102432
AnophelesgambiaePEST|AGAP001036	OG6102432
AnophelesalbimanusSTECLA|AALB006319	OG6102503
AnophelesatroparvusEBRO|AATE013205	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	OG6102503
AnophelesgambiaePEST|AGAP000307	OG6102503
AnophelesatroparvusEBRO|AATE009139	OG6102539
AnophelesfunestusFUMOZ|AFUN006837	OG6102539
AnophelesgambiaePEST|AGAP000426	OG6102539
AnophelesalbimanusSTECLA|AALB003330	OG6102540
AnophelesatroparvusEBRO|AATE001827	OG6102540
AnophelesgambiaePEST|AGAP000946	OG6102540
AnophelesalbimanusSTECLA|AALB007722	OG6102557
AnophelesatroparvusEBRO|AATE006092	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	OG6102557
AnophelesalbimanusSTECLA|AALB006838	OG6102565
AnophelesatroparvusEBRO|AATE001861	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	OG6102565
AnophelesgambiaePEST|AGAP000390	OG6102565
AnophelesalbimanusSTECLA|AALB015833	OG6102573
AnophelesfunestusFUMOZ|AFUN022307	OG6102573
AnophelesgambiaePEST|AGAP013449	OG6102573
AnophelesalbimanusSTECLA|AALB003298	OG6102579
AnophelesatroparvusEBRO|AATE004111	OG6102579
AnophelesfunestusFUMOZ|AFUN010137	OG6102579
AnophelesalbimanusSTECLA|AALB007670	OG6102591
AnophelesfunestusFUMOZ|AFUN002828	OG6102591
AnophelesgambiaePEST|AGAP029936	OG6102591
AnophelesalbimanusSTECLA|AALB006266	OG6102617
AnophelesatroparvusEBRO|AATE020619	OG6102617
AnophelesfunestusFUMOZ|AFUN000234	OG6102617
AnophelesgambiaePEST|AGAP000856	OG6102617
AnophelesalbimanusSTECLA|AALB006402	OG6102619
AnophelesalbimanusSTECLA|AALB006400	OG6102619
AnophelesatroparvusEBRO|AATE004306	OG6102619
AnophelesatroparvusEBRO|AATE013648	OG6102619
AnophelesfunestusFUMOZ|AFUN020008	OG6102619
AnophelesgambiaePEST|AGAP000351	OG6102619
AnophelesalbimanusSTECLA|AALB006694	OG6102621
AnophelesatroparvusEBRO|AATE015443	OG6102621
AnophelesfunestusFUMOZ|AFUN000219	OG6102621
AnophelesgambiaePEST|AGAP000843	OG6102621
AnophelesalbimanusSTECLA|AALB003702	OG6102624
AnophelesatroparvusEBRO|AATE005771	OG6102624
AnophelesfunestusFUMOZ|AFUN002147	OG6102624
AnophelesgambiaePEST|AGAP029486	OG6102624
AnophelesalbimanusSTECLA|AALB006891	OG6102627
AnophelesalbimanusSTECLA|AALB006685	OG6102627
AnophelesatroparvusEBRO|AATE010022	OG6102627
AnophelesatroparvusEBRO|AATE000702	OG6102627
AnophelesfunestusFUMOZ|AFUN011456	OG6102627
AnophelesfunestusFUMOZ|AFUN006682	OG6102627
AnophelesgambiaePEST|AGAP000685	OG6102627
AnophelesgambiaePEST|AGAP000929	OG6102627
AnophelesfunestusFUMOZ|AFUN010390	OG6102630
AnophelesatroparvusEBRO|AATE019434	OG6102647
AnophelesalbimanusSTECLA|AALB006692	OG6102654
AnophelesatroparvusEBRO|AATE019956	OG6102654
AnophelesfunestusFUMOZ|AFUN006253	OG6102654
AnophelesgambiaePEST|AGAP000951	OG6102654
AnophelesalbimanusSTECLA|AALB006711	OG6102655
AnophelesalbimanusSTECLA|AALB006709	OG6102655
AnophelesatroparvusEBRO|AATE006554	OG6102655
AnophelesfunestusFUMOZ|AFUN020172	OG6102655
AnophelesgambiaePEST|AGAP000106	OG6102655
AnophelesalbimanusSTECLA|AALB006321	OG6102656
AnophelesatroparvusEBRO|AATE000623	OG6102656
AnophelesfunestusFUMOZ|AFUN003870	OG6102656
AnophelesgambiaePEST|AGAP000983	OG6102656
AnophelesalbimanusSTECLA|AALB006827	OG6102674
AnophelesatroparvusEBRO|AATE017215	OG6102674
AnophelesfunestusFUMOZ|AFUN020384	OG6102674
AnophelesgambiaePEST|AGAP000562	OG6102674
AnophelesalbimanusSTECLA|AALB006772	OG6102676
AnophelesalbimanusSTECLA|AALB006771	OG6102676
AnophelesfunestusFUMOZ|AFUN008168	OG6102676
AnophelesalbimanusSTECLA|AALB006293	OG6102703
AnophelesfunestusFUMOZ|AFUN007298	OG6102703
AnophelesalbimanusSTECLA|AALB003320	OG6102746
AnophelesalbimanusSTECLA|AALB006935	OG6102757
AnophelesatroparvusEBRO|AATE005799	OG6102757
AnophelesfunestusFUMOZ|AFUN007308	OG6102757
AnophelesgambiaePEST|AGAP000985	OG6102757
AnophelesalbimanusSTECLA|AALB006936	OG6102764
AnophelesatroparvusEBRO|AATE012364	OG6102764
AnophelesalbimanusSTECLA|AALB006806	OG6102794
AnophelesfunestusFUMOZ|AFUN006895	OG6102794
AnophelesgambiaePEST|AGAP000403	OG6102794
AnophelesalbimanusSTECLA|AALB007789	OG6102799
AnophelesatroparvusEBRO|AATE006799	OG6102799
AnophelesfunestusFUMOZ|AFUN010416	OG6102799
AnophelesatroparvusEBRO|AATE011044	OG6102824
AnophelesatroparvusEBRO|AATE010870	OG6102830
AnophelesfunestusFUMOZ|AFUN003888	OG6102830
AnophelesgambiaePEST|AGAP000155	OG6102830
AnophelesalbimanusSTECLA|AALB006728	OG6102836
AnophelesatroparvusEBRO|AATE013806	OG6102836
AnophelesfunestusFUMOZ|AFUN010430	OG6102836
AnophelesgambiaePEST|AGAP001091	OG6102836
AnophelesalbimanusSTECLA|AALB006479	OG6102852
AnophelesatroparvusEBRO|AATE015928	OG6102852
AnophelesfunestusFUMOZ|AFUN010399	OG6102852
AnophelesgambiaePEST|AGAP000120	OG6102852
AnophelesfunestusFUMOZ|AFUN019973	OG6102857
AnophelesgambiaePEST|AGAP000851	OG6102857
AnophelesalbimanusSTECLA|AALB007697	OG6102882
AnophelesatroparvusEBRO|AATE016258	OG6102882
AnophelesfunestusFUMOZ|AFUN019899	OG6102882
AnophelesgambiaePEST|AGAP000136	OG6102882
AnophelesatroparvusEBRO|AATE008162	OG6102887
AnophelesatroparvusEBRO|AATE015800	OG6102887
AnophelesfunestusFUMOZ|AFUN005802	OG6102887
AnophelesfunestusFUMOZ|AFUN019820	OG6102887
AnophelesgambiaePEST|AGAP000474	OG6102887
AnophelesatroparvusEBRO|AATE020848	OG6102889
AnophelesalbimanusSTECLA|AALB007717	OG6102890
AnophelesatroparvusEBRO|AATE015625	OG6102890
AnophelesfunestusFUMOZ|AFUN020237	OG6102890
AnophelesgambiaePEST|AGAP000769	OG6102890
AnophelesalbimanusSTECLA|AALB007663	OG6102911
AnophelesatroparvusEBRO|AATE005425	OG6102928
AnophelesfunestusFUMOZ|AFUN020750	OG6102928
AnophelesalbimanusSTECLA|AALB007771	OG6102941
AnophelesatroparvusEBRO|AATE009138	OG6102941
AnophelesfunestusFUMOZ|AFUN000705	OG6102941
AnophelesgambiaePEST|AGAP000723	OG6102941
AnophelesalbimanusSTECLA|AALB006798	OG6102942
AnophelesfunestusFUMOZ|AFUN005599	OG6102942
AnophelesgambiaePEST|AGAP000771	OG6102942
AnophelesatroparvusEBRO|AATE013428	OG6102947
AnophelesgambiaePEST|AGAP000995	OG6102947
AnophelesalbimanusSTECLA|AALB006779	OG6102957
AnophelesatroparvusEBRO|AATE018719	OG6102957
AnophelesfunestusFUMOZ|AFUN003876	OG6102957
AnophelesgambiaePEST|AGAP000143	OG6102957
AnophelesatroparvusEBRO|AATE001308	OG6102976
AnophelesalbimanusSTECLA|AALB006526	OG6102986
AnophelesatroparvusEBRO|AATE014253	OG6102986
AnophelesfunestusFUMOZ|AFUN008411	OG6102986
AnophelesgambiaePEST|AGAP000241	OG6102986
AnophelesalbimanusSTECLA|AALB016247	OG6102999
AnophelesatroparvusEBRO|AATE013862	OG6102999
AnophelesfunestusFUMOZ|AFUN020696	OG6102999
AnophelesgambiaePEST|AGAP000663	OG6102999
AnophelesgambiaePEST|AGAP000479	OG6103008
AnophelesalbimanusSTECLA|AALB006641	OG6103034
AnophelesatroparvusEBRO|AATE021170	OG6103034
