query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesfunestusFUMOZ|AFUN021876	71	535	PF00232.22	Glyco_hydro_1	Glycosyl hydrolase family 1	3	451	1.1e-150	489.0	OG6100193
AnophelesgambiaePEST|AGAP000481	69	533	PF00232.22	Glyco_hydro_1	Glycosyl hydrolase family 1	3	451	3.9e-144	466.4	OG6100193
AnophelesalbimanusSTECLA|AALB006288	419	673	PF03949.19	Malic_M	Malic enzyme, NAD binding domain	0	258	3.8e-102	328.6	OG6100205
AnophelesatroparvusEBRO|AATE014702	255	509	PF03949.19	Malic_M	Malic enzyme, NAD binding domain	0	258	1e-100	323.4	OG6100205
AnophelesfunestusFUMOZ|AFUN002137	380	634	PF03949.19	Malic_M	Malic enzyme, NAD binding domain	0	258	5.2e-103	330.8	OG6100205
AnophelesgambiaePEST|AGAP000184	396	650	PF03949.19	Malic_M	Malic enzyme, NAD binding domain	0	258	8.1e-103	330.2	OG6100205
AnophelesalbimanusSTECLA|AALB006288	229	410	PF00390.23	malic	Malic enzyme, N-terminal domain	1	182	2e-80	256.6	OG6100205
AnophelesatroparvusEBRO|AATE014702	65	246	PF00390.23	malic	Malic enzyme, N-terminal domain	1	182	3.6e-83	264.9	OG6100205
AnophelesfunestusFUMOZ|AFUN002137	190	371	PF00390.23	malic	Malic enzyme, N-terminal domain	1	182	3.4999999999999996e-83	265.0	OG6100205
AnophelesgambiaePEST|AGAP000184	206	387	PF00390.23	malic	Malic enzyme, N-terminal domain	1	182	3.8999999999999996e-83	264.8	OG6100205
AnophelesalbimanusSTECLA|AALB006288	29	130	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	134	220	0.00026	8.6	OG6100205
AnophelesatroparvusEBRO|AATE018285	74	163	PF00679.28	EFG_C	Elongation factor G C-terminus	0	88	9.7e-22	64.2	OG6100212
AnophelesatroparvusEBRO|AATE018285	10	72	PF03764.22	EFG_IV	Elongation factor G, domain IV	60	120	4.2e-16	46.1	OG6100212
AnophelesalbimanusSTECLA|AALB006802	699	1013	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	298	8.3e-92	293.7	OG6100220
AnophelesalbimanusSTECLA|AALB007725	532	829	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	297	1.7e-99	320.0	OG6100220
AnophelesatroparvusEBRO|AATE005101	577	873	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	297	1.9e-101	326.3	OG6100220
AnophelesatroparvusEBRO|AATE010789	822	1136	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	298	4.5e-93	299.4	OG6100220
AnophelesfunestusFUMOZ|AFUN002853	543	839	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	298	2.8000000000000002e-101	325.8	OG6100220
AnophelesfunestusFUMOZ|AFUN006891	757	1071	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	298	1.4999999999999998e-91	292.8	OG6100220
AnophelesgambiaePEST|AGAP000410	613	913	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	298	7.9e-89	283.9	OG6100220
AnophelesgambiaePEST|AGAP000532	549	845	PF00850.23	Hist_deacetyl	Histone deacetylase domain	0	297	1.4e-97	313.6	OG6100220
AnophelesalbimanusSTECLA|AALB007725	984	1046	PF02148.23	zf-UBP	Zn-finger in ubiquitin-hydrolases and other protein	0	61	2.1e-22	66.5	OG6100220
AnophelesatroparvusEBRO|AATE005101	1027	1090	PF02148.23	zf-UBP	Zn-finger in ubiquitin-hydrolases and other protein	0	62	4.600000000000001e-22	65.4	OG6100220
AnophelesfunestusFUMOZ|AFUN002853	1002	1065	PF02148.23	zf-UBP	Zn-finger in ubiquitin-hydrolases and other protein	0	62	4.7e-22	65.3	OG6100220
AnophelesgambiaePEST|AGAP000532	1009	1072	PF02148.23	zf-UBP	Zn-finger in ubiquitin-hydrolases and other protein	0	62	4.900000000000001e-22	65.3	OG6100220
AnophelesatroparvusEBRO|AATE010789	543	607	PF10099.13	RskA	Anti-sigma-K factor rskA	39	79	3.4e-07	18.3	OG6100220
AnophelesalbimanusSTECLA|AALB006757	74	343	PF06472.19	ABC_membrane_2	ABC transporter transmembrane region 2	0	269	5.1e-103	333.6	OG6100236
AnophelesatroparvusEBRO|AATE016804	73	342	PF06472.19	ABC_membrane_2	ABC transporter transmembrane region 2	0	269	8.9e-104	335.8	OG6100236
AnophelesfunestusFUMOZ|AFUN007590	73	342	PF06472.19	ABC_membrane_2	ABC transporter transmembrane region 2	0	269	8.899999999999999e-105	339.2	OG6100236
AnophelesgambiaePEST|AGAP000440	73	342	PF06472.19	ABC_membrane_2	ABC transporter transmembrane region 2	0	269	4.1000000000000005e-104	337.2	OG6100236
AnophelesalbimanusSTECLA|AALB006757	455	599	PF00005.31	ABC_tran	ABC transporter	0	137	5.8e-19	58.7	OG6100236
AnophelesatroparvusEBRO|AATE016804	455	599	PF00005.31	ABC_tran	ABC transporter	0	137	5.7e-19	58.4	OG6100236
AnophelesfunestusFUMOZ|AFUN007590	455	599	PF00005.31	ABC_tran	ABC transporter	0	137	4.5e-19	58.9	OG6100236
AnophelesgambiaePEST|AGAP000440	455	599	PF00005.31	ABC_tran	ABC transporter	0	137	4.9e-19	58.9	OG6100236
AnophelesalbimanusSTECLA|AALB016272	244	685	PF01532.24	Glyco_hydro_47	Glycosyl hydrolase family 47	0	455	2.3000000000000002e-170	554.4	OG6100239
AnophelesatroparvusEBRO|AATE003951	423	864	PF01532.24	Glyco_hydro_47	Glycosyl hydrolase family 47	0	455	1.2e-170	554.3	OG6100239
AnophelesfunestusFUMOZ|AFUN020899	237	678	PF01532.24	Glyco_hydro_47	Glycosyl hydrolase family 47	0	455	7.5e-169	548.5	OG6100239
AnophelesgambiaePEST|AGAP000558	239	680	PF01532.24	Glyco_hydro_47	Glycosyl hydrolase family 47	0	455	6.5e-170	552.0	OG6100239
AnophelesalbimanusSTECLA|AALB016272	186	243	PF03543.18	Peptidase_C58	Yersinia/Haemophilus virulence surface antigen	47	105	0.00012	8.9	OG6100239
AnophelesalbimanusSTECLA|AALB007659	731	1033	PF00632.29	HECT	HECT-domain (ubiquitin-transferase)	1	303	1.3e-102	331.2	OG6100256
AnophelesatroparvusEBRO|AATE011817	642	944	PF00632.29	HECT	HECT-domain (ubiquitin-transferase)	1	303	2.2000000000000002e-101	327.1	OG6100256
AnophelesfunestusFUMOZ|AFUN006244	805	1107	PF00632.29	HECT	HECT-domain (ubiquitin-transferase)	1	303	1.1e-102	331.4	OG6100256
AnophelesgambiaePEST|AGAP000787	825	1127	PF00632.29	HECT	HECT-domain (ubiquitin-transferase)	1	303	1.2e-102	331.7	OG6100256
AnophelesalbimanusSTECLA|AALB007659	25	125	PF00168.34	C2	C2 domain	1	97	4.1e-27	82.3	OG6100256
AnophelesatroparvusEBRO|AATE011817	22	122	PF00168.34	C2	C2 domain	1	97	1.8000000000000002e-28	86.7	OG6100256
AnophelesfunestusFUMOZ|AFUN006244	36	132	PF00168.34	C2	C2 domain	2	94	2.7e-26	79.6	OG6100256
AnophelesgambiaePEST|AGAP000787	25	123	PF00168.34	C2	C2 domain	2	96	5.2e-25	75.9	OG6100256
AnophelesalbimanusSTECLA|AALB007659	195	225	PF00397.30	WW	WW domain	0	31	5.4e-17	49.4	OG6100256
AnophelesatroparvusEBRO|AATE011817	195	225	PF00397.30	WW	WW domain	0	31	1.2e-16	48.3	OG6100256
AnophelesfunestusFUMOZ|AFUN006244	685	715	PF00397.30	WW	WW domain	0	31	3.6e-17	50.0	OG6100256
AnophelesgambiaePEST|AGAP000787	705	735	PF00397.30	WW	WW domain	0	31	4.8e-17	50.0	OG6100256
AnophelesgambiaePEST|AGAP000787	245	339	PF02330.20	MAM33	Mitochondrial glycoprotein	51	147	0.00011	10.2	OG6100256
AnophelesalbimanusSTECLA|AALB006902	877	1058	PF01762.25	Galactosyl_T	Galactosyltransferase	0	194	1.4e-38	121.0	OG6100261
AnophelesatroparvusEBRO|AATE010473	224	413	PF01762.25	Galactosyl_T	Galactosyltransferase	0	194	2e-48	152.8	OG6100261
AnophelesfunestusFUMOZ|AFUN021602	225	414	PF01762.25	Galactosyl_T	Galactosyltransferase	0	194	7e-48	152.5	OG6100261
AnophelesgambiaePEST|AGAP000258	241	430	PF01762.25	Galactosyl_T	Galactosyltransferase	0	194	1.6e-47	151.0	OG6100261
AnophelesalbimanusSTECLA|AALB006902	767	839	PF10500.13	SR-25	Nuclear RNA-splicing-associated protein	28	95	2.4e-05	12.4	OG6100261
AnophelesgambiaePEST|AGAP000258	127	181	PF10500.13	SR-25	Nuclear RNA-splicing-associated protein	32	80	2.4e-05	13.2	OG6100261
AnophelesatroparvusEBRO|AATE010473	97	150	PF08693.14	SKG6	SKG6 family	449	503	0.00034	7.5	OG6100261
AnophelesfunestusFUMOZ|AFUN021602	103	158	PF08693.14	SKG6	SKG6 family	450	506	0.00037	8.9	OG6100261
AnophelesalbimanusSTECLA|AALB006902	430	469	PF02845.20	CUE	CUE domain	2	42	7.6e-06	14.1	OG6100261
AnophelesalbimanusSTECLA|AALB006902	563	643	PF05764.17	YL1	YL1 nuclear protein	28	100	9.3e-06	14.3	OG6100261
AnophelesatroparvusEBRO|AATE010473	34	49	PF15201.10	Rod_cone_degen	Progressive rod-cone degeneration	14	29	0.0046	5.3	OG6100261
AnophelesalbimanusSTECLA|AALB007653	145	542	PF00464.23	SHMT	Serine hydroxymethyltransferase	2	399	3.5e-203	662.5	OG6100262
AnophelesatroparvusEBRO|AATE011217	93	490	PF00464.23	SHMT	Serine hydroxymethyltransferase	2	399	1.8e-202	659.8	OG6100262
AnophelesfunestusFUMOZ|AFUN010361	87	484	PF00464.23	SHMT	Serine hydroxymethyltransferase	2	399	9.3e-203	660.7	OG6100262
AnophelesgambiaePEST|AGAP001065	13	410	PF00464.23	SHMT	Serine hydroxymethyltransferase	2	399	3.7e-202	658.7	OG6100262
AnophelesalbimanusSTECLA|AALB006563	29	148	PF00411.23	Ribosomal_S11	Ribosomal protein S11	0	110	1.2e-49	153.6	OG6100266
AnophelesatroparvusEBRO|AATE016830	29	148	PF00411.23	Ribosomal_S11	Ribosomal protein S11	0	110	1.2e-49	153.6	OG6100266
AnophelesfunestusFUMOZ|AFUN006816	29	148	PF00411.23	Ribosomal_S11	Ribosomal protein S11	0	110	1.2e-49	153.6	OG6100266
AnophelesgambiaePEST|AGAP000655	29	148	PF00411.23	Ribosomal_S11	Ribosomal protein S11	0	110	1.2e-49	153.6	OG6100266
AnophelesalbimanusSTECLA|AALB006355	1325	1889	PF08337.16	Plexin_cytopl	Plexin cytoplasmic RasGAP domain	0	441	2.2e-199	652.2	OG6100269
AnophelesatroparvusEBRO|AATE010761	1331	1896	PF08337.16	Plexin_cytopl	Plexin cytoplasmic RasGAP domain	0	441	9.6e-200	653.1	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	1325	1890	PF08337.16	Plexin_cytopl	Plexin cytoplasmic RasGAP domain	0	441	4.9000000000000004e-201	657.4	OG6100269
AnophelesgambiaePEST|AGAP000064	1325	1890	PF08337.16	Plexin_cytopl	Plexin cytoplasmic RasGAP domain	0	441	4.700000000000001e-201	657.4	OG6100269
AnophelesalbimanusSTECLA|AALB006355	712	803	PF18020.5	TIG_2	TIG domain found in plexin	1	94	4.9e-28	87.2	OG6100269
AnophelesatroparvusEBRO|AATE010761	715	806	PF18020.5	TIG_2	TIG domain found in plexin	1	94	3.3e-28	87.5	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	712	803	PF18020.5	TIG_2	TIG domain found in plexin	1	94	4.2e-28	87.1	OG6100269
AnophelesgambiaePEST|AGAP000064	712	803	PF18020.5	TIG_2	TIG domain found in plexin	1	94	4.600000000000001e-28	87.0	OG6100269
AnophelesalbimanusSTECLA|AALB006355	551	644	PF17960.5	TIG_plexin	TIG domain	0	89	4.8e-22	67.4	OG6100269
AnophelesatroparvusEBRO|AATE010761	554	647	PF17960.5	TIG_plexin	TIG domain	0	89	4e-22	67.4	OG6100269
AnophelesatroparvusEBRO|AATE013667	142	232	PF17960.5	TIG_plexin	TIG domain	1	89	1.8e-19	55.8	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	551	644	PF17960.5	TIG_plexin	TIG domain	0	89	4e-22	67.4	OG6100269
AnophelesgambiaePEST|AGAP000064	551	644	PF17960.5	TIG_plexin	TIG domain	0	89	4e-22	67.4	OG6100269
AnophelesalbimanusSTECLA|AALB006355	304	470	PF01403.23	Sema	Sema domain	2	179	1.4e-25	79.8	OG6100269
AnophelesatroparvusEBRO|AATE010761	307	474	PF01403.23	Sema	Sema domain	2	180	1.2e-26	83.0	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	304	471	PF01403.23	Sema	Sema domain	2	180	2.4e-26	82.0	OG6100269
AnophelesgambiaePEST|AGAP000064	304	471	PF01403.23	Sema	Sema domain	2	180	1.8e-26	82.4	OG6100269
AnophelesalbimanusSTECLA|AALB006355	493	545	PF01437.29	PSI	Plexin repeat	0	51	6.2e-14	41.8	OG6100269
AnophelesatroparvusEBRO|AATE010761	496	548	PF01437.29	PSI	Plexin repeat	0	51	1.4e-14	43.6	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	493	545	PF01437.29	PSI	Plexin repeat	0	51	7.9e-15	44.4	OG6100269
AnophelesgambiaePEST|AGAP000064	493	545	PF01437.29	PSI	Plexin repeat	0	51	1.2e-14	43.8	OG6100269
AnophelesalbimanusSTECLA|AALB006355	955	1031	PF01833.28	TIG	IPT/TIG domain	0	76	5.3e-12	35.3	OG6100269
AnophelesatroparvusEBRO|AATE010761	958	1031	PF01833.28	TIG	IPT/TIG domain	0	73	2.6e-12	36.0	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	955	1027	PF01833.28	TIG	IPT/TIG domain	0	72	2.2e-12	36.2	OG6100269
AnophelesgambiaePEST|AGAP000064	955	1027	PF01833.28	TIG	IPT/TIG domain	0	72	4.8e-12	35.1	OG6100269
AnophelesalbimanusSTECLA|AALB006355	1256	1323	PF10805.12	DUF2730	Protein of unknown function (DUF2730)	9	80	0.00032	10.5	OG6100269
AnophelesatroparvusEBRO|AATE010761	1262	1329	PF10805.12	DUF2730	Protein of unknown function (DUF2730)	9	80	5.9e-05	12.5	OG6100269
AnophelesfunestusFUMOZ|AFUN011574	1257	1323	PF10805.12	DUF2730	Protein of unknown function (DUF2730)	9	80	0.00027	10.4	OG6100269
AnophelesgambiaePEST|AGAP000064	1258	1323	PF10805.12	DUF2730	Protein of unknown function (DUF2730)	10	80	0.00031	10.3	OG6100269
AnophelesalbimanusSTECLA|AALB006920	1592	1648	PF06816.17	NOD	NOTCH protein	0	56	1.0000000000000001e-24	75.8	OG6100271
AnophelesatroparvusEBRO|AATE010030	1419	1475	PF06816.17	NOD	NOTCH protein	0	56	9.8e-25	75.8	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	1582	1638	PF06816.17	NOD	NOTCH protein	0	56	7.999999999999999e-25	76.5	OG6100271
AnophelesgambiaePEST|AGAP001015	1585	1641	PF06816.17	NOD	NOTCH protein	0	56	7.1e-25	76.3	OG6100271
AnophelesalbimanusSTECLA|AALB006920	1673	1730	PF07684.16	NODP	NOTCH protein	1	57	3.7e-24	74.7	OG6100271
AnophelesatroparvusEBRO|AATE010030	1499	1559	PF07684.16	NODP	NOTCH protein	0	59	5.8999999999999995e-24	74.0	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	1662	1720	PF07684.16	NODP	NOTCH protein	0	57	7.7e-24	74.0	OG6100271
AnophelesgambiaePEST|AGAP001015	1665	1723	PF07684.16	NODP	NOTCH protein	0	57	5.5999999999999996e-24	74.1	OG6100271
AnophelesalbimanusSTECLA|AALB006920	503	534	PF00008.31	EGF	EGF-like domain	0	32	3.4e-11	33.3	OG6100271
AnophelesatroparvusEBRO|AATE009921	157	189	PF00008.31	EGF	EGF-like domain	0	32	6.3e-10	28.0	OG6100271
AnophelesatroparvusEBRO|AATE010030	330	361	PF00008.31	EGF	EGF-like domain	0	32	2.9e-11	33.6	OG6100271
AnophelesatroparvusEBRO|AATE020124	109	135	PF00008.31	EGF	EGF-like domain	0	26	2.3e-08	22.8	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	502	533	PF00008.31	EGF	EGF-like domain	0	32	4.3e-11	33.3	OG6100271
AnophelesgambiaePEST|AGAP001015	505	536	PF00008.31	EGF	EGF-like domain	0	32	3.5e-11	33.3	OG6100271
AnophelesalbimanusSTECLA|AALB006920	1512	1548	PF00066.21	Notch	LNR domain	0	36	2.1e-14	43.8	OG6100271
AnophelesatroparvusEBRO|AATE010030	1339	1375	PF00066.21	Notch	LNR domain	0	36	1.2e-14	44.5	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	1502	1538	PF00066.21	Notch	LNR domain	0	36	1.6e-14	44.5	OG6100271
AnophelesgambiaePEST|AGAP001015	1505	1541	PF00066.21	Notch	LNR domain	0	36	1.3e-14	44.5	OG6100271
AnophelesalbimanusSTECLA|AALB006920	305	341	PF07645.19	EGF_CA	Calcium-binding EGF domain	0	36	1.9e-12	37.4	OG6100271
AnophelesatroparvusEBRO|AATE009921	230	254	PF07645.19	EGF_CA	Calcium-binding EGF domain	0	27	2.3e-08	23.0	OG6100271
AnophelesatroparvusEBRO|AATE010030	132	168	PF07645.19	EGF_CA	Calcium-binding EGF domain	0	36	1.5e-12	37.6	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	303	339	PF07645.19	EGF_CA	Calcium-binding EGF domain	0	36	3.6e-12	36.8	OG6100271
AnophelesgambiaePEST|AGAP001015	307	343	PF07645.19	EGF_CA	Calcium-binding EGF domain	0	36	1.9e-12	37.4	OG6100271
AnophelesalbimanusSTECLA|AALB006920	2000	2089	PF12796.11	Ank_2	Ankyrin repeats (3 copies)	3	90	3.8e-14	43.1	OG6100271
AnophelesatroparvusEBRO|AATE010030	1765	1848	PF12796.11	Ank_2	Ankyrin repeats (3 copies)	10	88	4.9e-14	42.8	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	1997	2081	PF12796.11	Ank_2	Ankyrin repeats (3 copies)	7	90	3.8e-14	43.5	OG6100271
AnophelesgambiaePEST|AGAP001015	1995	2084	PF12796.11	Ank_2	Ankyrin repeats (3 copies)	3	90	4.5e-14	42.9	OG6100271
AnophelesalbimanusSTECLA|AALB006920	196	226	PF07974.17	EGF_2	EGF-like domain	4	32	9.2e-07	19.3	OG6100271
AnophelesatroparvusEBRO|AATE009921	195	228	PF07974.17	EGF_2	EGF-like domain	0	32	5.3e-07	18.8	OG6100271
AnophelesatroparvusEBRO|AATE010030	98	130	PF07974.17	EGF_2	EGF-like domain	0	32	1.4e-06	18.7	OG6100271
AnophelesatroparvusEBRO|AATE020124	89	103	PF07974.17	EGF_2	EGF-like domain	17	32	3.9e-05	12.5	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	194	224	PF07974.17	EGF_2	EGF-like domain	4	32	1.2e-06	19.3	OG6100271
AnophelesgambiaePEST|AGAP001015	198	228	PF07974.17	EGF_2	EGF-like domain	4	32	9.2e-07	19.3	OG6100271
AnophelesfunestusFUMOZ|AFUN016609	2584	2681	PF06459.16	RR_TM4-6	Ryanodine Receptor TM 4-6	62	161	0.00039	10.5	OG6100271
AnophelesgambiaePEST|AGAP001015	2546	2701	PF06459.16	RR_TM4-6	Ryanodine Receptor TM 4-6	4	161	0.00021	11.1	OG6100271
AnophelesatroparvusEBRO|AATE010030	2040	2172	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	83	221	9.6e-07	19.0	OG6100271
AnophelesalbimanusSTECLA|AALB007736	218	402	PF00587.29	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)	3	179	9.2e-35	106.4	OG6100275
AnophelesatroparvusEBRO|AATE015802	187	372	PF00587.29	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)	0	179	3.2e-34	104.7	OG6100275
AnophelesfunestusFUMOZ|AFUN021761	211	395	PF00587.29	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)	0	179	1.1e-36	112.7	OG6100275
AnophelesgambiaePEST|AGAP000991	206	389	PF00587.29	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)	0	179	6.6e-33	100.4	OG6100275
AnophelesatroparvusEBRO|AATE001041	510	629	PF14529.10	Exo_endo_phos_2	Endonuclease-reverse transcriptase	0	116	1.6e-18	56.0	OG6100276
AnophelesatroparvusEBRO|AATE006468	14	154	PF10136.13	SpecificRecomb	Site-specific recombinase	5	143	2.5e-06	13.7	OG6100276
AnophelesatroparvusEBRO|AATE001041	210	256	PF15294.10	Leu_zip	Leucine zipper	126	172	1.2e-05	14.2	OG6100276
AnophelesatroparvusEBRO|AATE020548	61	102	PF12325.12	TMF_TATA_bd	TATA element modulatory factor 1 TATA binding	27	68	1.6e-05	12.2	OG6100276
AnophelesatroparvusEBRO|AATE020548	113	173	PF04929.16	Herpes_DNAp_acc	Herpes DNA replication accessory factor	316	379	0.00015	7.8	OG6100276
AnophelesatroparvusEBRO|AATE007792	31	114	PF04513.16	Baculo_PEP_C	Baculovirus polyhedron envelope protein, PEP, C terminus	31	119	5.5e-06	13.7	OG6100282
AnophelesatroparvusEBRO|AATE019843	178	247	PF17182.8	OSK	OSK domain	124	190	2.6e-05	11.6	OG6100282
AnophelesatroparvusEBRO|AATE019843	106	162	PF10510.13	PIG-S	Phosphatidylinositol-glycan biosynthesis class S protein	409	470	3.4e-05	10.9	OG6100282
AnophelesatroparvusEBRO|AATE007792	223	250	PF01246.24	Ribosomal_L24e	Ribosomal protein L24e	36	63	0.00038	8.0	OG6100282
AnophelesatroparvusEBRO|AATE019843	261	312	PF21667.1	Nop5_N	Nop5, N-terminal domain	43	94	0.0013	7.0	OG6100282
AnophelesalbimanusSTECLA|AALB006324	266	428	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	164	2.9e-62	197.3	OG6100296
AnophelesatroparvusEBRO|AATE018478	266	428	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	164	1.8e-62	198.3	OG6100296
AnophelesfunestusFUMOZ|AFUN000701	266	428	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	164	3.1e-62	197.6	OG6100296
AnophelesgambiaePEST|AGAP000727	266	428	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	164	2.9999999999999997e-62	197.6	OG6100296
AnophelesalbimanusSTECLA|AALB006324	16	257	PF16214.9	AC_N	Adenylyl cyclase N-terminal extracellular and transmembrane region	176	407	1.4e-43	137.2	OG6100296
AnophelesatroparvusEBRO|AATE018478	16	257	PF16214.9	AC_N	Adenylyl cyclase N-terminal extracellular and transmembrane region	176	407	3.2999999999999998e-43	136.3	OG6100296
AnophelesfunestusFUMOZ|AFUN000701	16	257	PF16214.9	AC_N	Adenylyl cyclase N-terminal extracellular and transmembrane region	176	407	1.1999999999999999e-43	137.8	OG6100296
AnophelesgambiaePEST|AGAP000727	16	257	PF16214.9	AC_N	Adenylyl cyclase N-terminal extracellular and transmembrane region	176	407	1.1e-43	138.0	OG6100296
AnophelesalbimanusSTECLA|AALB006324	607	669	PF06327.18	Adcy_cons_dom	Adenylate cyclase, conserved domain	32	93	1.5e-12	35.8	OG6100296
AnophelesatroparvusEBRO|AATE018478	557	619	PF06327.18	Adcy_cons_dom	Adenylate cyclase, conserved domain	32	93	2.5e-12	35.5	OG6100296
AnophelesfunestusFUMOZ|AFUN000701	621	684	PF06327.18	Adcy_cons_dom	Adenylate cyclase, conserved domain	31	93	1.4e-12	36.4	OG6100296
AnophelesgambiaePEST|AGAP000727	558	620	PF06327.18	Adcy_cons_dom	Adenylate cyclase, conserved domain	32	93	3.3e-12	35.2	OG6100296
AnophelesfunestusFUMOZ|AFUN000701	1996	2054	PF04931.17	DNA_pol_phi	DNA polymerase phi	640	700	0.0011	5.1	OG6100296
AnophelesgambiaePEST|AGAP000727	1942	2010	PF04931.17	DNA_pol_phi	DNA polymerase phi	637	700	0.00012	8.3	OG6100296
AnophelesatroparvusEBRO|AATE018478	1455	1566	PF12226.12	Astro_capsid_p	Turkey astrovirus capsid protein	179	286	0.001	6.3	OG6100296
AnophelesalbimanusSTECLA|AALB006852	58	167	PF00255.23	GSHPx	Glutathione peroxidase	0	108	9.2e-45	138.5	OG6100297
AnophelesatroparvusEBRO|AATE001290	73	182	PF00255.23	GSHPx	Glutathione peroxidase	0	108	2e-43	134.2	OG6100297
AnophelesfunestusFUMOZ|AFUN006221	60	169	PF00255.23	GSHPx	Glutathione peroxidase	0	108	1.6e-45	141.3	OG6100297
AnophelesfunestusFUMOZ|AFUN006221	9	29	PF13441.10	Gly-zipper_YMGG	YMGG-like Gly-zipper	22	42	7.2e-06	13.9	OG6100297
AnophelesgambiaePEST|AGAP000804	9	29	PF13441.10	Gly-zipper_YMGG	YMGG-like Gly-zipper	22	42	3e-07	16.4	OG6100297
AnophelesalbimanusSTECLA|AALB006459	377	602	PF01433.24	Peptidase_M1	Peptidase family M1 domain	4	218	4.8e-79	253.3	OG6100307
AnophelesalbimanusSTECLA|AALB007640	397	623	PF01433.24	Peptidase_M1	Peptidase family M1 domain	0	218	4.1000000000000005e-86	276.7	OG6100307
AnophelesfunestusFUMOZ|AFUN007294	274	500	PF01433.24	Peptidase_M1	Peptidase family M1 domain	0	218	2.2e-85	274.5	OG6100307
AnophelesgambiaePEST|AGAP000885	274	500	PF01433.24	Peptidase_M1	Peptidase family M1 domain	0	218	7.9e-86	276.2	OG6100307
AnophelesalbimanusSTECLA|AALB006459	680	999	PF11838.12	ERAP1_C	ERAP1-like C-terminal domain	1	315	3.7e-78	251.5	OG6100307
AnophelesalbimanusSTECLA|AALB007640	720	1057	PF11838.12	ERAP1_C	ERAP1-like C-terminal domain	0	316	5.2e-82	264.4	OG6100307
AnophelesfunestusFUMOZ|AFUN007294	589	919	PF11838.12	ERAP1_C	ERAP1-like C-terminal domain	0	316	9.099999999999999e-82	263.8	OG6100307
AnophelesgambiaePEST|AGAP000885	591	921	PF11838.12	ERAP1_C	ERAP1-like C-terminal domain	0	316	1.5e-81	263.3	OG6100307
AnophelesalbimanusSTECLA|AALB006459	140	339	PF17900.5	Peptidase_M1_N	Peptidase M1 N-terminal domain	1	186	9.5e-39	121.8	OG6100307
AnophelesalbimanusSTECLA|AALB007640	158	364	PF17900.5	Peptidase_M1_N	Peptidase M1 N-terminal domain	1	186	1e-43	138.2	OG6100307
AnophelesfunestusFUMOZ|AFUN007294	37	238	PF17900.5	Peptidase_M1_N	Peptidase M1 N-terminal domain	0	186	7.1e-51	161.8	OG6100307
AnophelesgambiaePEST|AGAP000885	39	238	PF17900.5	Peptidase_M1_N	Peptidase M1 N-terminal domain	1	186	2e-48	154.0	OG6100307
AnophelesalbimanusSTECLA|AALB006493	796	937	PF16870.9	OxoGdeHyase_C	2-oxoglutarate dehydrogenase C-terminal	1	150	3.6e-53	167.1	OG6100311
