query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesgambiaePEST|AGAP000396	193	226	PF10417.13	1-cysPrx_C	C-terminal domain of 1-Cys peroxiredoxin	0	31	8.6e-14	39.4	OG6100111
AnophelesgambiaePEST|AGAP000396	54	112	PF02630.18	SCO1-SenC	SCO1/SenC	6	66	1.1e-05	13.6	OG6100111
AnophelesalbimanusSTECLA|AALB015483	3	376	PF00022.23	Actin	Actin	1	410	2.5e-154	499.8	OG6100127
AnophelesatroparvusEBRO|AATE010151	3	376	PF00022.23	Actin	Actin	1	410	2.5e-154	499.8	OG6100127
AnophelesfunestusFUMOZ|AFUN006819	3	376	PF00022.23	Actin	Actin	1	410	2.5e-154	499.8	OG6100127
AnophelesgambiaePEST|AGAP000651	3	376	PF00022.23	Actin	Actin	1	410	2.5e-154	499.8	OG6100127
AnophelesalbimanusSTECLA|AALB015556	6	78	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	4	76	3.6e-15	44.9	OG6100130
AnophelesalbimanusSTECLA|AALB015556	6	83	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	74	8.9e-14	40.4	OG6100130
AnophelesalbimanusSTECLA|AALB015556	131	203	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	20	91	2.5e-13	38.9	OG6100130
AnophelesalbimanusSTECLA|AALB015556	16	78	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	5	69	3.6e-13	38.7	OG6100130
AnophelesalbimanusSTECLA|AALB015556	134	200	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	3	69	2.5e-10	29.2	OG6100130
AnophelesalbimanusSTECLA|AALB015556	132	204	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	21	94	7e-10	27.9	OG6100130
AnophelesalbimanusSTECLA|AALB015557	7	81	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	4	76	1.8e-11	33.1	OG6100130
AnophelesalbimanusSTECLA|AALB015557	138	205	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	4	68	3.4e-10	28.7	OG6100130
AnophelesalbimanusSTECLA|AALB015557	16	81	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	5	69	4.4e-10	28.8	OG6100130
AnophelesalbimanusSTECLA|AALB015557	134	208	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	20	90	3.4e-08	22.5	OG6100130
AnophelesalbimanusSTECLA|AALB015557	11	84	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	5	72	8e-08	21.3	OG6100130
AnophelesalbimanusSTECLA|AALB015557	136	211	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	22	95	3.4e-07	19.2	OG6100130
AnophelesatroparvusEBRO|AATE007485	7	78	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	4	76	4.3e-15	44.7	OG6100130
AnophelesatroparvusEBRO|AATE007485	6	81	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	72	5.1e-13	38.0	OG6100130
AnophelesatroparvusEBRO|AATE007485	15	78	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	4	69	6.6e-13	37.9	OG6100130
AnophelesatroparvusEBRO|AATE007485	133	201	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	22	89	4e-12	35.1	OG6100130
AnophelesatroparvusEBRO|AATE007485	134	200	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	3	69	4e-11	31.7	OG6100130
AnophelesatroparvusEBRO|AATE007485	132	203	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	21	93	2.3e-08	23.0	OG6100130
AnophelesatroparvusEBRO|AATE007312	127	207	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	13	92	4.6e-15	44.5	OG6100130
AnophelesatroparvusEBRO|AATE007312	134	203	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	1	69	4e-13	38.1	OG6100130
AnophelesatroparvusEBRO|AATE007312	132	208	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	19	95	1.4e-13	39.7	OG6100130
AnophelesatroparvusEBRO|AATE007312	5	79	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	2	75	1.4e-13	39.8	OG6100130
AnophelesatroparvusEBRO|AATE007312	21	80	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	9	69	7e-10	28.2	OG6100130
AnophelesatroparvusEBRO|AATE007312	7	83	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	72	9.5e-09	24.3	OG6100130
AnophelesfunestusFUMOZ|AFUN007291	134	201	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	3	69	7.2e-13	37.3	OG6100130
AnophelesfunestusFUMOZ|AFUN007291	128	202	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	17	89	2.5e-12	35.7	OG6100130
AnophelesfunestusFUMOZ|AFUN007291	5	77	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	3	74	8.8e-11	30.8	OG6100130
AnophelesfunestusFUMOZ|AFUN007291	130	203	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	19	92	2.2e-10	29.5	OG6100130
AnophelesfunestusFUMOZ|AFUN007291	6	82	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	72	2.8e-09	26.0	OG6100130
AnophelesfunestusFUMOZ|AFUN007291	17	79	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	6	69	4e-08	22.6	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	133	202	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	22	90	1.1e-13	40.3	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	6	76	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	4	74	5.9e-13	38.0	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	15	78	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	4	69	2e-11	33.4	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	10	81	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	4	72	5.4e-11	31.7	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	133	200	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	2	69	3.8e-10	28.8	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	132	204	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	21	94	5.3e-09	25.2	OG6100130
AnophelesfunestusFUMOZ|AFUN005589	128	139	PF20513.2	UBact	Prokaryotic ubiquitin-like protein UBact	27	38	6.7e-05	11.7	OG6100130
AnophelesgambiaePEST|AGAP000761	132	203	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	21	91	9.3e-14	40.5	OG6100130
AnophelesgambiaePEST|AGAP000761	6	76	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	4	74	7.8e-14	40.8	OG6100130
AnophelesgambiaePEST|AGAP000761	10	81	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	4	72	1.5e-11	33.5	OG6100130
AnophelesgambiaePEST|AGAP000761	15	78	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	4	69	2.8e-11	32.9	OG6100130
AnophelesgambiaePEST|AGAP000761	133	200	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	2	69	3.3e-10	29.0	OG6100130
AnophelesgambiaePEST|AGAP000761	133	204	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	22	94	6e-08	21.9	OG6100130
AnophelesgambiaePEST|AGAP000761	128	139	PF20513.2	UBact	Prokaryotic ubiquitin-like protein UBact	27	38	5.2e-06	15.2	OG6100130
AnophelesgambiaePEST|AGAP000888	128	206	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	17	92	1.7e-13	39.7	OG6100130
AnophelesgambiaePEST|AGAP000888	135	201	PF13410.10	GST_C_2	Glutathione S-transferase, C-terminal domain	4	68	1e-11	33.8	OG6100130
AnophelesgambiaePEST|AGAP000888	6	77	PF02798.24	GST_N	Glutathione S-transferase, N-terminal domain	4	74	5.4e-10	28.5	OG6100130
AnophelesgambiaePEST|AGAP000888	6	82	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	72	1.5e-09	27.1	OG6100130
AnophelesgambiaePEST|AGAP000888	18	79	PF13409.10	GST_N_2	Glutathione S-transferase, N-terminal domain	7	69	1.9e-09	27.0	OG6100130
AnophelesgambiaePEST|AGAP000888	133	207	PF14497.10	GST_C_3	Glutathione S-transferase, C-terminal domain	22	95	1.4e-08	23.9	OG6100130
AnophelesgambiaePEST|AGAP000888	40	86	PF17172.8	GST_N_4	Glutathione S-transferase N-terminal domain	15	64	0.00021	11.0	OG6100130
AnophelesalbimanusSTECLA|AALB007719	36	273	PF00194.25	Carb_anhydrase	Eukaryotic-type carbonic anhydrase	1	252	9.5e-72	227.7	OG6100138
AnophelesfunestusFUMOZ|AFUN010347	35	271	PF00194.25	Carb_anhydrase	Eukaryotic-type carbonic anhydrase	1	251	3.3e-71	225.9	OG6100138
AnophelesalbimanusSTECLA|AALB006592	11	287	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	284	5.6e-109	350.2	OG6100142
AnophelesatroparvusEBRO|AATE010993	166	442	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	284	9.2e-108	347.2	OG6100142
AnophelesatroparvusEBRO|AATE010993	68	138	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	73	2.2e-14	40.6	OG6100142
AnophelesfunestusFUMOZ|AFUN021858	116	395	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	285	8.2e-101	324.4	OG6100142
AnophelesfunestusFUMOZ|AFUN021858	18	92	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	73	1.2e-20	60.7	OG6100142
AnophelesgambiaePEST|AGAP001026	116	395	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	285	1.5e-101	326.8	OG6100142
AnophelesgambiaePEST|AGAP001026	18	92	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	73	1.5e-21	63.6	OG6100142
AnophelesalbimanusSTECLA|AALB003288	77	373	PF00291.29	PALP	Pyridoxal-phosphate dependent enzyme	1	295	2.1e-76	245.4	OG6100154
AnophelesalbimanusSTECLA|AALB003288	411	462	PF00571.32	CBS	CBS domain	3	54	1.5e-10	29.8	OG6100154
AnophelesalbimanusSTECLA|AALB003288	147	191	PF00107.30	ADH_zinc_N	Zinc-binding dehydrogenase	0	43	1.9e-05	13.1	OG6100154
AnophelesalbimanusSTECLA|AALB003288	12	27	PF19335.3	HMBD	Heavy metal binding domain	3	18	2.9e-05	12.5	OG6100154
AnophelesalbimanusSTECLA|AALB003288	340	405	PF06414.16	Zeta_toxin	Zeta toxin	19	82	7.8e-05	10.5	OG6100154
AnophelesatroparvusEBRO|AATE010719	101	397	PF00291.29	PALP	Pyridoxal-phosphate dependent enzyme	1	295	1.6e-74	239.2	OG6100154
AnophelesatroparvusEBRO|AATE010719	434	472	PF00571.32	CBS	CBS domain	2	40	1.2e-09	27.0	OG6100154
AnophelesatroparvusEBRO|AATE010719	18	52	PF11883.12	DUF3403	Domain of unknown function (DUF3403)	3	36	7e-07	17.9	OG6100154
AnophelesatroparvusEBRO|AATE010719	9	39	PF12532.12	DUF3732	Protein of unknown function (DUF3732)	94	123	0.00033	8.6	OG6100154
AnophelesatroparvusEBRO|AATE010719	171	215	PF00107.30	ADH_zinc_N	Zinc-binding dehydrogenase	0	43	5.7e-05	11.6	OG6100154
AnophelesfunestusFUMOZ|AFUN002158	70	366	PF00291.29	PALP	Pyridoxal-phosphate dependent enzyme	1	295	7.6e-76	243.6	OG6100154
AnophelesfunestusFUMOZ|AFUN002158	405	456	PF00571.32	CBS	CBS domain	4	55	7.4e-13	37.2	OG6100154
AnophelesfunestusFUMOZ|AFUN002158	314	351	PF01959.20	DHQS	3-dehydroquinate synthase II	181	218	0.00031	8.1	OG6100154
AnophelesfunestusFUMOZ|AFUN002158	140	184	PF00107.30	ADH_zinc_N	Zinc-binding dehydrogenase	0	43	6.8e-05	11.3	OG6100154
AnophelesfunestusFUMOZ|AFUN002158	379	422	PF17140.8	DUF5113	Domain of unknown function (DUF5113)	52	96	5.5e-05	11.6	OG6100154
AnophelesgambiaePEST|AGAP000162	70	366	PF00291.29	PALP	Pyridoxal-phosphate dependent enzyme	1	295	1e-75	242.4	OG6100154
AnophelesgambiaePEST|AGAP000162	405	456	PF00571.32	CBS	CBS domain	4	55	4.1e-12	34.2	OG6100154
AnophelesgambiaePEST|AGAP000162	140	184	PF00107.30	ADH_zinc_N	Zinc-binding dehydrogenase	0	43	4e-05	11.3	OG6100154
AnophelesfunestusFUMOZ|AFUN007000	307	361	PF17921.5	Integrase_H2C2	Integrase zinc binding domain	3	58	5.1e-13	36.8	OG6100159
AnophelesfunestusFUMOZ|AFUN007000	322	356	PF09337.14	zf-H2C2	H2C2 zinc finger	4	38	7.8e-09	23.6	OG6100159
AnophelesfunestusFUMOZ|AFUN007000	382	446	PF17611.6	DUF5506	Family of unknown function (DUF5506)	19	82	2.5e-07	18.4	OG6100159
AnophelesfunestusFUMOZ|AFUN019801	144	291	PF03564.19	DUF1759	Protein of unknown function (DUF1759)	0	147	6.6e-40	123.6	OG6100159
AnophelesfunestusFUMOZ|AFUN019801	147	202	PF14893.10	PNMA	PNMA	15	66	8.4e-06	12.4	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	12	58	PF00628.33	PHD	PHD-finger	0	47	4.3e-12	36.2	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	113	201	PF03564.19	DUF1759	Protein of unknown function (DUF1759)	13	105	1.9e-09	27.8	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	24	58	PF13831.10	PHD_2	PHD-finger	2	35	8.7e-08	21.8	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	79	179	PF00503.24	G-alpha	G-protein alpha subunit	5	84	4.2e-07	19.5	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	11	56	PF13639.10	zf-RING_2	Ring finger domain	1	44	1.7e-05	15.3	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	58	97	PF19831.3	DUF6312	Family of unknown function (DUF6312)	31	70	0.00068	10.2	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	18	94	PF05310.16	Tenui_NS3	Tenuivirus movement protein	67	145	8.8e-05	12.8	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	8	41	PF03107.20	C1_2	C1 domain	15	48	5.6e-05	13.7	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	124	167	PF09311.15	Rab5-bind	Rabaptin-like protein	107	150	0.0033	7.0	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	19	56	PF20826.1	PHD_5	PhD finger domain	16	55	0.00014	12.2	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	74	121	PF12325.12	TMF_TATA_bd	TATA element modulatory factor 1 TATA binding	28	75	0.0013	9.1	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	9	43	PF14446.10	Prok-RING_1	Prokaryotic RING finger family 1	3	37	0.0016	8.6	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	9	43	PF13771.10	zf-HC5HC2H	PHD-like zinc-binding domain	36	69	0.00019	11.9	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	11	60	PF13901.10	RH_dom	Rubicon Homology Domain	156	203	0.001	9.1	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	9	43	PF13832.10	zf-HC5HC2H_2	PHD-zinc-finger like domain	54	87	0.00029	11.3	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	11	58	PF16866.9	PHD_4	PHD-finger	5	64	0.0092	6.2	OG6100159
AnophelesfunestusFUMOZ|AFUN011990	8	44	PF00130.26	C1_1	Phorbol esters/diacylglycerol binding domain (C1 domain)	9	46	0.0001	12.3	OG6100159
AnophelesfunestusFUMOZ|AFUN005680	111	171	PF18701.5	DUF5641	Family of unknown function (DUF5641)	1	61	1.2e-20	59.9	OG6100159
AnophelesfunestusFUMOZ|AFUN006855	145	306	PF05380.17	Peptidase_A17	Pao retrotransposon peptidase	0	162	1.9e-49	156.2	OG6100159
AnophelesfunestusFUMOZ|AFUN006855	810	903	PF18701.5	DUF5641	Family of unknown function (DUF5641)	1	94	1.8e-30	93.6	OG6100159
AnophelesfunestusFUMOZ|AFUN006855	535	581	PF17921.5	Integrase_H2C2	Integrase zinc binding domain	9	56	2.9e-10	28.7	OG6100159
AnophelesfunestusFUMOZ|AFUN006855	2	78	PF05585.16	DUF1758	Putative peptidase (DUF1758)	81	155	6.7e-07	17.7	OG6100159
AnophelesfunestusFUMOZ|AFUN006855	416	448	PF08025.15	Antimicrobial_3	Spider antimicrobial peptide	1	32	5.2e-05	11.7	OG6100159
AnophelesgambiaePEST|AGAP029438	1128	1293	PF05380.17	Peptidase_A17	Pao retrotransposon peptidase	0	162	2e-50	160.5	OG6100159
AnophelesgambiaePEST|AGAP029438	1799	1891	PF18701.5	DUF5641	Family of unknown function (DUF5641)	1	94	3.4e-26	81.0	OG6100159
AnophelesgambiaePEST|AGAP029438	279	422	PF03564.19	DUF1759	Protein of unknown function (DUF1759)	0	144	2.6e-13	39.7	OG6100159
AnophelesgambiaePEST|AGAP029438	8	55	PF00628.33	PHD	PHD-finger	0	47	5.9e-10	28.7	OG6100159
AnophelesgambiaePEST|AGAP029438	941	1057	PF00078.31	RVT_1	Reverse transcriptase (RNA-dependent DNA polymerase)	63	181	3.7e-09	26.1	OG6100159
AnophelesgambiaePEST|AGAP029438	1527	1576	PF17921.5	Integrase_H2C2	Integrase zinc binding domain	7	57	5.8e-09	25.6	OG6100159
AnophelesgambiaePEST|AGAP029438	612	668	PF13650.10	Asp_protease_2	Aspartyl protease	11	68	9.2e-06	15.9	OG6100159
AnophelesgambiaePEST|AGAP029438	606	753	PF05585.16	DUF1758	Putative peptidase (DUF1758)	8	156	7.9e-06	15.3	OG6100159
AnophelesgambiaePEST|AGAP029438	6	36	PF03107.20	C1_2	C1 domain	17	48	7.4e-05	12.7	OG6100159
AnophelesgambiaePEST|AGAP029438	1394	1420	PF14777.10	BBIP10	Cilia BBSome complex subunit 10	30	56	0.0041	6.4	OG6100159
AnophelesgambiaePEST|AGAP029438	21	56	PF13831.10	PHD_2	PHD-finger	4	36	0.00027	10.1	OG6100159
AnophelesalbimanusSTECLA|AALB006851	562	844	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	2.6e-50	158.5	OG6100167
AnophelesalbimanusSTECLA|AALB006851	51	396	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	350	4.4e-45	142.5	OG6100167
AnophelesalbimanusSTECLA|AALB006851	431	548	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	3.2e-44	138.2	OG6100167
AnophelesalbimanusSTECLA|AALB006851	453	545	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	12	90	9.7e-12	33.3	OG6100167
AnophelesalbimanusSTECLA|AALB006851	74	262	PF13458.10	Peripla_BP_6	Periplasmic binding protein	42	232	0.00012	10.2	OG6100167
AnophelesalbimanusSTECLA|AALB006850	55	398	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	349	8.4e-69	221.0	OG6100167
AnophelesalbimanusSTECLA|AALB006850	1550	1827	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	7.8e-46	144.4	OG6100167
AnophelesalbimanusSTECLA|AALB006850	433	548	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	2e-49	155.5	OG6100167
AnophelesalbimanusSTECLA|AALB006850	457	548	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	16	93	4.9e-14	41.2	OG6100167
AnophelesalbimanusSTECLA|AALB006850	102	335	PF13458.10	Peripla_BP_6	Periplasmic binding protein	67	293	2.2e-08	23.0	OG6100167
AnophelesalbimanusSTECLA|AALB006850	1232	1254	PF12189.12	VirE1	Single-strand DNA-binding protein	27	50	0.007	5.4	OG6100167
AnophelesalbimanusSTECLA|AALB006850	1593	1651	PF07885.20	Ion_trans_2	Ion channel	19	78	2.3e-05	13.2	OG6100167
AnophelesatroparvusEBRO|AATE006999	55	398	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	348	2.8e-49	156.6	OG6100167
AnophelesatroparvusEBRO|AATE006999	564	841	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	5.7e-48	151.2	OG6100167
AnophelesatroparvusEBRO|AATE006999	436	550	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	1	114	4.6e-44	138.0	OG6100167
AnophelesatroparvusEBRO|AATE006999	457	552	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	13	95	6.9e-11	30.7	OG6100167
AnophelesatroparvusEBRO|AATE006999	45	336	PF13458.10	Peripla_BP_6	Periplasmic binding protein	11	296	1.2e-06	17.0	OG6100167
AnophelesatroparvusEBRO|AATE006999	607	665	PF07885.20	Ion_trans_2	Ion channel	19	78	8.1e-06	14.5	OG6100167
AnophelesatroparvusEBRO|AATE008487	0	206	PF00060.30	Lig_chan	Ligand-gated ion channel	69	146	2.3e-30	92.5	OG6100167
AnophelesatroparvusEBRO|AATE008487	84	168	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	127	213	1.3e-09	25.1	OG6100167
AnophelesatroparvusEBRO|AATE013357	232	347	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	2.2e-50	158.1	OG6100167
AnophelesatroparvusEBRO|AATE013357	4	197	PF01094.32	ANF_receptor	Receptor family ligand binding region	161	349	4.1e-37	116.3	OG6100167
AnophelesatroparvusEBRO|AATE013357	361	431	PF00060.30	Lig_chan	Ligand-gated ion channel	0	64	2e-19	58.3	OG6100167
AnophelesatroparvusEBRO|AATE013357	256	346	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	16	92	5.8e-15	43.8	OG6100167
AnophelesatroparvusEBRO|AATE013357	366	432	PF02949.24	7tm_6	7tm Odorant receptor	73	142	0.00013	9.5	OG6100167
AnophelesatroparvusEBRO|AATE008174	15	132	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	94	1.2e-14	40.2	OG6100167
AnophelesatroparvusEBRO|AATE019981	595	876	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	3.8e-49	154.4	OG6100167
AnophelesatroparvusEBRO|AATE019981	464	581	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	2.1e-44	138.5	OG6100167
AnophelesatroparvusEBRO|AATE019981	84	429	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	350	1.9e-44	140.1	OG6100167
AnophelesatroparvusEBRO|AATE019981	489	580	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	15	92	1.3e-11	32.5	OG6100167
AnophelesfunestusFUMOZ|AFUN020236	62	405	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	348	1.1e-49	157.9	OG6100167
AnophelesfunestusFUMOZ|AFUN020236	571	848	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	1.1e-47	150.3	OG6100167
AnophelesfunestusFUMOZ|AFUN020236	443	557	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	1	114	3.2e-44	138.5	OG6100167
AnophelesfunestusFUMOZ|AFUN020236	712	812	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	111	213	6.2e-11	30.9	OG6100167
AnophelesfunestusFUMOZ|AFUN020236	106	349	PF13458.10	Peripla_BP_6	Periplasmic binding protein	63	302	2.1e-07	19.5	OG6100167
AnophelesfunestusFUMOZ|AFUN020236	614	672	PF07885.20	Ion_trans_2	Ion channel	19	78	8.2e-06	14.5	OG6100167
AnophelesfunestusFUMOZ|AFUN020070	52	395	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	349	9.1e-70	223.7	OG6100167
AnophelesfunestusFUMOZ|AFUN020070	559	840	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	9.2e-56	176.2	OG6100167
AnophelesfunestusFUMOZ|AFUN020070	430	545	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	4.8e-50	157.0	OG6100167
AnophelesfunestusFUMOZ|AFUN020070	454	545	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	16	93	1.2e-14	42.8	OG6100167
AnophelesfunestusFUMOZ|AFUN020070	99	285	PF13458.10	Peripla_BP_6	Periplasmic binding protein	67	258	1.1e-08	23.5	OG6100167
AnophelesfunestusFUMOZ|AFUN006222	560	839	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	6.7e-50	157.2	OG6100167
AnophelesfunestusFUMOZ|AFUN006222	49	394	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	350	6.4e-45	142.0	OG6100167
AnophelesfunestusFUMOZ|AFUN006222	429	546	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	4.6e-44	137.7	OG6100167
AnophelesfunestusFUMOZ|AFUN006222	451	545	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	12	92	6.1e-12	33.9	OG6100167
AnophelesfunestusFUMOZ|AFUN006222	228	261	PF14090.10	HTH_39	Helix-turn-helix domain	3	36	0.0004	8.7	OG6100167
AnophelesgambiaePEST|AGAP000798	560	837	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	2.1e-47	149.5	OG6100167
AnophelesgambiaePEST|AGAP000798	51	394	PF01094.32	ANF_receptor	Receptor family ligand binding region	1	348	1.4e-47	151.2	OG6100167
AnophelesgambiaePEST|AGAP000798	432	546	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	1	114	5.7e-44	137.9	OG6100167
AnophelesgambiaePEST|AGAP000798	453	548	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	13	95	9.2e-11	30.5	OG6100167
AnophelesgambiaePEST|AGAP000798	43	334	PF13458.10	Peripla_BP_6	Periplasmic binding protein	12	297	5.8e-07	18.3	OG6100167
AnophelesgambiaePEST|AGAP000798	603	661	PF07885.20	Ion_trans_2	Ion channel	19	78	1e-05	14.4	OG6100167
AnophelesgambiaePEST|AGAP000798	829	894	PF13273.10	DUF4064	Protein of unknown function (DUF4064)	5	70	0.00016	11.0	OG6100167
AnophelesgambiaePEST|AGAP000801	46	391	PF01094.32	ANF_receptor	Receptor family ligand binding region	2	349	1.1e-68	220.4	OG6100167
AnophelesgambiaePEST|AGAP000801	555	836	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	5.7e-57	180.3	OG6100167
AnophelesgambiaePEST|AGAP000801	426	541	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	0	114	6.4e-50	156.9	OG6100167
AnophelesgambiaePEST|AGAP000801	450	541	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	16	93	1.5e-14	42.7	OG6100167
AnophelesgambiaePEST|AGAP000801	93	278	PF13458.10	Peripla_BP_6	Periplasmic binding protein	67	257	1.8e-08	23.1	OG6100167
AnophelesgambiaePEST|AGAP000801	843	888	PF09191.14	CD4-extracel	CD4, extracellular	43	89	4.4e-05	12.6	OG6100167
AnophelesgambiaePEST|AGAP000803	561	840	PF00060.30	Lig_chan	Ligand-gated ion channel	0	146	1.2e-49	156.3	OG6100167
