# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
3	3	1	AnophelesalbimanusSTECLA|AALB007672	AnophelesatroparvusEBRO|AATE003077	AnophelesfunestusFUMOZ|AFUN010429	*
3	3	1	AnophelesalbimanusSTECLA|AALB007674	AnophelesatroparvusEBRO|AATE019686	AnophelesfunestusFUMOZ|AFUN010427	*
3	3	1	AnophelesalbimanusSTECLA|AALB007676	*	AnophelesfunestusFUMOZ|AFUN003546	AnophelesgambiaePEST|AGAP000546
3	3	1	AnophelesalbimanusSTECLA|AALB007692	*	AnophelesfunestusFUMOZ|AFUN010406	AnophelesgambiaePEST|AGAP013435
3	3	1	AnophelesalbimanusSTECLA|AALB007701	AnophelesatroparvusEBRO|AATE008844	AnophelesfunestusFUMOZ|AFUN020565	*
3	3	1	AnophelesalbimanusSTECLA|AALB007703	AnophelesatroparvusEBRO|AATE010090	AnophelesfunestusFUMOZ|AFUN005803	*
3	3	1	AnophelesalbimanusSTECLA|AALB007706	*	AnophelesfunestusFUMOZ|AFUN008167	AnophelesgambiaePEST|AGAP000483
3	3	1	AnophelesalbimanusSTECLA|AALB007709	*	AnophelesfunestusFUMOZ|AFUN008164	AnophelesgambiaePEST|AGAP000485
3	3	1	AnophelesalbimanusSTECLA|AALB007714	*	AnophelesfunestusFUMOZ|AFUN005693	AnophelesgambiaePEST|AGAP000463
3	3	1	AnophelesalbimanusSTECLA|AALB007720	*	AnophelesfunestusFUMOZ|AFUN002855	AnophelesgambiaePEST|AGAP013283
3	3	1	AnophelesalbimanusSTECLA|AALB007722	AnophelesatroparvusEBRO|AATE006092	AnophelesfunestusFUMOZ|AFUN006077	*
3	3	1	AnophelesalbimanusSTECLA|AALB007724	*	AnophelesfunestusFUMOZ|AFUN008174	AnophelesgambiaePEST|AGAP000657
3	3	1	AnophelesalbimanusSTECLA|AALB007734	AnophelesatroparvusEBRO|AATE001529	AnophelesfunestusFUMOZ|AFUN005810	*
3	3	1	AnophelesalbimanusSTECLA|AALB007739	AnophelesatroparvusEBRO|AATE008973	AnophelesfunestusFUMOZ|AFUN006072	*
3	3	1	AnophelesalbimanusSTECLA|AALB007740	AnophelesatroparvusEBRO|AATE020292	AnophelesfunestusFUMOZ|AFUN006073	*
3	3	1	AnophelesalbimanusSTECLA|AALB007751	AnophelesatroparvusEBRO|AATE002063	AnophelesfunestusFUMOZ|AFUN020258	*
3	3	1	AnophelesalbimanusSTECLA|AALB007762	*	AnophelesfunestusFUMOZ|AFUN000202	AnophelesgambiaePEST|AGAP000023
3	3	1	AnophelesalbimanusSTECLA|AALB007763	*	AnophelesfunestusFUMOZ|AFUN000203	AnophelesgambiaePEST|AGAP000021
3	3	1	AnophelesalbimanusSTECLA|AALB007764	*	AnophelesfunestusFUMOZ|AFUN002163	AnophelesgambiaePEST|AGAP000158
3	3	1	AnophelesalbimanusSTECLA|AALB007765	*	AnophelesfunestusFUMOZ|AFUN020416	AnophelesgambiaePEST|AGAP000159
3	3	1	AnophelesalbimanusSTECLA|AALB007767	*	AnophelesfunestusFUMOZ|AFUN021207	AnophelesgambiaePEST|AGAP000513
3	3	1	AnophelesalbimanusSTECLA|AALB007784	*	AnophelesfunestusFUMOZ|AFUN006996	AnophelesgambiaePEST|AGAP000733
3	3	1	AnophelesalbimanusSTECLA|AALB007785	*	AnophelesfunestusFUMOZ|AFUN006994	AnophelesgambiaePEST|AGAP000735
3	3	1	AnophelesalbimanusSTECLA|AALB007789	AnophelesatroparvusEBRO|AATE006799	AnophelesfunestusFUMOZ|AFUN010416	*
3	3	1	AnophelesalbimanusSTECLA|AALB009739	AnophelesatroparvusEBRO|AATE004648	AnophelesfunestusFUMOZ|AFUN020736	*
3	3	1	AnophelesalbimanusSTECLA|AALB014324	*	AnophelesfunestusFUMOZ|AFUN008150	AnophelesgambiaePEST|AGAP000497
3	3	1	AnophelesalbimanusSTECLA|AALB014575	AnophelesatroparvusEBRO|AATE011779	AnophelesfunestusFUMOZ|AFUN005688	*
3	3	1	AnophelesalbimanusSTECLA|AALB014577	*	AnophelesfunestusFUMOZ|AFUN008141	AnophelesgambiaePEST|AGAP000617
3	3	1	AnophelesalbimanusSTECLA|AALB014625	*	AnophelesfunestusFUMOZ|AFUN015823	AnophelesgambiaePEST|AGAP000692
3	3	1	AnophelesalbimanusSTECLA|AALB015586	*	AnophelesfunestusFUMOZ|AFUN005585	AnophelesgambiaePEST|AGAP000500
3	3	1	AnophelesalbimanusSTECLA|AALB015759	*	AnophelesfunestusFUMOZ|AFUN006981	AnophelesgambiaePEST|AGAP000745
3	3	1	AnophelesalbimanusSTECLA|AALB015832	*	AnophelesfunestusFUMOZ|AFUN022306	AnophelesgambiaePEST|AGAP000705
3	3	1	AnophelesalbimanusSTECLA|AALB015833	*	AnophelesfunestusFUMOZ|AFUN022307	AnophelesgambiaePEST|AGAP013449
3	3	1	AnophelesalbimanusSTECLA|AALB015834	*	AnophelesfunestusFUMOZ|AFUN011595	AnophelesgambiaePEST|AGAP000707
3	3	1	AnophelesalbimanusSTECLA|AALB016076	AnophelesatroparvusEBRO|AATE011964	AnophelesfunestusFUMOZ|AFUN010352	*
3	3	1	AnophelesalbimanusSTECLA|AALB016578	*	AnophelesfunestusFUMOZ|AFUN016216	AnophelesgambiaePEST|AGAP000988
3	3	1	AnophelesalbimanusSTECLA|AALB016579	*	AnophelesfunestusFUMOZ|AFUN016215	AnophelesgambiaePEST|AGAP000987
3	3	1	AnophelesalbimanusSTECLA|AALB016580	*	AnophelesfunestusFUMOZ|AFUN007307	AnophelesgambiaePEST|AGAP000986
3	3	0.33	*	AnophelesatroparvusEBRO|AATE000007	AnophelesfunestusFUMOZ|AFUN007596	AnophelesgambiaePEST|AGAP000447
3	3	0.33	*	AnophelesatroparvusEBRO|AATE000374	AnophelesfunestusFUMOZ|AFUN002126	AnophelesgambiaePEST|AGAP000196
3	3	0.33	*	AnophelesatroparvusEBRO|AATE000642	AnophelesfunestusFUMOZ|AFUN020054	AnophelesgambiaePEST|AGAP000292
3	3	0.33	*	AnophelesatroparvusEBRO|AATE000658	AnophelesfunestusFUMOZ|AFUN006818	AnophelesgambiaePEST|AGAP000652
3	3	0.33	*	AnophelesatroparvusEBRO|AATE000772	AnophelesfunestusFUMOZ|AFUN005751	AnophelesgambiaePEST|AGAP000376
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001081	AnophelesfunestusFUMOZ|AFUN020505	AnophelesgambiaePEST|AGAP012986
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001092	AnophelesfunestusFUMOZ|AFUN020693	AnophelesgambiaePEST|AGAP000311
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001142	AnophelesfunestusFUMOZ|AFUN008083	AnophelesgambiaePEST|AGAP001019
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001231	AnophelesfunestusFUMOZ|AFUN002144	AnophelesgambiaePEST|AGAP028653
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001310	AnophelesfunestusFUMOZ|AFUN007350	AnophelesgambiaePEST|AGAP000295
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001687	AnophelesfunestusFUMOZ|AFUN021783	AnophelesgambiaePEST|AGAP000211
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001938	AnophelesfunestusFUMOZ|AFUN005700	AnophelesgambiaePEST|AGAP001044
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001941	AnophelesfunestusFUMOZ|AFUN007348	AnophelesgambiaePEST|AGAP000297
3	3	0.33	*	AnophelesatroparvusEBRO|AATE001983	AnophelesfunestusFUMOZ|AFUN021376	AnophelesgambiaePEST|AGAP000337
3	3	0.33	*	AnophelesatroparvusEBRO|AATE002095	AnophelesfunestusFUMOZ|AFUN005710	AnophelesgambiaePEST|AGAP000813
3	3	0.33	*	AnophelesatroparvusEBRO|AATE002199	AnophelesfunestusFUMOZ|AFUN020426	AnophelesgambiaePEST|AGAP000045
3	3	0.33	*	AnophelesatroparvusEBRO|AATE002326	AnophelesfunestusFUMOZ|AFUN007595	AnophelesgambiaePEST|AGAP000446
3	3	0.33	*	AnophelesatroparvusEBRO|AATE002650	AnophelesfunestusFUMOZ|AFUN011577	AnophelesgambiaePEST|AGAP000061
3	3	0.33	*	AnophelesatroparvusEBRO|AATE002822	AnophelesfunestusFUMOZ|AFUN008071	AnophelesgambiaePEST|AGAP001029
3	3	0.33	*	AnophelesatroparvusEBRO|AATE003231	AnophelesfunestusFUMOZ|AFUN020838	AnophelesgambiaePEST|AGAP000774
3	3	0.33	*	AnophelesatroparvusEBRO|AATE003340	AnophelesfunestusFUMOZ|AFUN011448	AnophelesgambiaePEST|AGAP000676
3	3	0.33	*	AnophelesatroparvusEBRO|AATE003671	AnophelesfunestusFUMOZ|AFUN007582	AnophelesgambiaePEST|AGAP000432
3	3	0.33	*	AnophelesatroparvusEBRO|AATE003727	AnophelesfunestusFUMOZ|AFUN002122	AnophelesgambiaePEST|AGAP000200
3	3	0.33	*	AnophelesatroparvusEBRO|AATE003733	AnophelesfunestusFUMOZ|AFUN002135	AnophelesgambiaePEST|AGAP000187
3	3	0.33	*	AnophelesatroparvusEBRO|AATE004181	AnophelesfunestusFUMOZ|AFUN000205	AnophelesgambiaePEST|AGAP029649
3	3	0.33	*	AnophelesatroparvusEBRO|AATE004466	AnophelesfunestusFUMOZ|AFUN010389	AnophelesgambiaePEST|AGAP000110
3	3	0.33	*	AnophelesatroparvusEBRO|AATE004987	AnophelesfunestusFUMOZ|AFUN005809	AnophelesgambiaePEST|AGAP000478
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005324	AnophelesfunestusFUMOZ|AFUN008151	AnophelesgambiaePEST|AGAP000496
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005380	AnophelesfunestusFUMOZ|AFUN006898	AnophelesgambiaePEST|AGAP000401
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005475	AnophelesfunestusFUMOZ|AFUN011470	AnophelesgambiaePEST|AGAP000696
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005520	AnophelesfunestusFUMOZ|AFUN011582	AnophelesgambiaePEST|AGAP000599
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005566	AnophelesfunestusFUMOZ|AFUN000706	AnophelesgambiaePEST|AGAP000721
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005699	AnophelesfunestusFUMOZ|AFUN002849	AnophelesgambiaePEST|AGAP000528
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005816	AnophelesfunestusFUMOZ|AFUN006835	AnophelesgambiaePEST|AGAP000636
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005857	AnophelesfunestusFUMOZ|AFUN002119	AnophelesgambiaePEST|AGAP000996
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005899	AnophelesfunestusFUMOZ|AFUN022135	AnophelesgambiaePEST|AGAP000571
3	3	0.33	*	AnophelesatroparvusEBRO|AATE005950	AnophelesfunestusFUMOZ|AFUN022134	AnophelesgambiaePEST|AGAP000572
3	3	0.33	*	AnophelesatroparvusEBRO|AATE006248	AnophelesfunestusFUMOZ|AFUN020166	AnophelesgambiaePEST|AGAP000198
3	3	0.33	*	AnophelesatroparvusEBRO|AATE006488	AnophelesfunestusFUMOZ|AFUN005692	AnophelesgambiaePEST|AGAP000462
3	3	0.33	*	AnophelesatroparvusEBRO|AATE006637	AnophelesfunestusFUMOZ|AFUN020526	AnophelesgambiaePEST|AGAP000383
3	3	0.33	*	AnophelesatroparvusEBRO|AATE006845	AnophelesfunestusFUMOZ|AFUN005760	AnophelesgambiaePEST|AGAP000260
3	3	0.33	*	AnophelesatroparvusEBRO|AATE007068	AnophelesfunestusFUMOZ|AFUN006696	AnophelesgambiaePEST|AGAP000908
3	3	0.33	*	AnophelesatroparvusEBRO|AATE007556	AnophelesfunestusFUMOZ|AFUN006838	AnophelesgambiaePEST|AGAP000425
3	3	0.33	*	AnophelesatroparvusEBRO|AATE007561	AnophelesfunestusFUMOZ|AFUN021152	AnophelesgambiaePEST|AGAP000173
3	3	0.33	*	AnophelesatroparvusEBRO|AATE007604	AnophelesfunestusFUMOZ|AFUN005686	AnophelesgambiaePEST|AGAP000457
3	3	0.33	*	AnophelesatroparvusEBRO|AATE008364	AnophelesfunestusFUMOZ|AFUN007593	AnophelesgambiaePEST|AGAP000444
3	3	0.33	*	AnophelesatroparvusEBRO|AATE008512	AnophelesfunestusFUMOZ|AFUN006254	AnophelesgambiaePEST|AGAP001081
3	3	0.33	*	AnophelesatroparvusEBRO|AATE009039	AnophelesfunestusFUMOZ|AFUN007341	AnophelesgambiaePEST|AGAP000304
3	3	0.33	*	AnophelesatroparvusEBRO|AATE009139	AnophelesfunestusFUMOZ|AFUN006837	AnophelesgambiaePEST|AGAP000426
3	3	0.33	*	AnophelesatroparvusEBRO|AATE009232	AnophelesfunestusFUMOZ|AFUN002118	AnophelesgambiaePEST|AGAP000997
3	3	0.33	*	AnophelesatroparvusEBRO|AATE009672	AnophelesfunestusFUMOZ|AFUN020215	AnophelesgambiaePEST|AGAP000236
3	3	0.33	*	AnophelesatroparvusEBRO|AATE009783	AnophelesfunestusFUMOZ|AFUN007782	AnophelesgambiaePEST|AGAP000217
3	3	0.33	*	AnophelesatroparvusEBRO|AATE010342	AnophelesfunestusFUMOZ|AFUN008067	AnophelesgambiaePEST|AGAP001033
3	3	0.33	*	AnophelesatroparvusEBRO|AATE010473	AnophelesfunestusFUMOZ|AFUN021602	AnophelesgambiaePEST|AGAP000258
3	3	0.33	*	AnophelesatroparvusEBRO|AATE010696	AnophelesfunestusFUMOZ|AFUN021784	AnophelesgambiaePEST|AGAP000826
3	3	0.33	*	AnophelesatroparvusEBRO|AATE010832	AnophelesfunestusFUMOZ|AFUN000209	AnophelesgambiaePEST|AGAP000017
3	3	0.33	*	AnophelesatroparvusEBRO|AATE010870	AnophelesfunestusFUMOZ|AFUN003888	AnophelesgambiaePEST|AGAP000155
3	3	0.33	*	AnophelesatroparvusEBRO|AATE010910	AnophelesfunestusFUMOZ|AFUN001750	AnophelesgambiaePEST|AGAP000082
3	3	0.33	*	AnophelesatroparvusEBRO|AATE011685	AnophelesfunestusFUMOZ|AFUN022137	AnophelesgambiaePEST|AGAP000315
3	3	0.33	*	AnophelesatroparvusEBRO|AATE011720	AnophelesfunestusFUMOZ|AFUN005584	AnophelesgambiaePEST|AGAP000960
3	3	0.33	*	AnophelesatroparvusEBRO|AATE011784	AnophelesfunestusFUMOZ|AFUN008059	AnophelesgambiaePEST|AGAP001036
3	3	0.33	*	AnophelesatroparvusEBRO|AATE011817	AnophelesfunestusFUMOZ|AFUN006244	AnophelesgambiaePEST|AGAP000787
3	3	0.33	*	AnophelesatroparvusEBRO|AATE012081	AnophelesfunestusFUMOZ|AFUN003886	AnophelesgambiaePEST|AGAP013500
3	3	0.33	*	AnophelesatroparvusEBRO|AATE012453	AnophelesfunestusFUMOZ|AFUN006894	AnophelesgambiaePEST|AGAP000405
3	3	0.33	*	AnophelesatroparvusEBRO|AATE012734	AnophelesfunestusFUMOZ|AFUN021378	AnophelesgambiaePEST|AGAP000140
3	3	0.33	*	AnophelesatroparvusEBRO|AATE012929	AnophelesfunestusFUMOZ|AFUN022291	AnophelesgambiaePEST|AGAP000679
3	3	0.33	*	AnophelesatroparvusEBRO|AATE012960	AnophelesfunestusFUMOZ|AFUN004694	AnophelesgambiaePEST|AGAP000051
3	3	0.33	*	AnophelesatroparvusEBRO|AATE013033	AnophelesfunestusFUMOZ|AFUN000233	AnophelesgambiaePEST|AGAP000855
3	3	0.33	*	AnophelesatroparvusEBRO|AATE013082	AnophelesfunestusFUMOZ|AFUN005815	AnophelesgambiaePEST|AGAP000009
3	3	0.33	*	AnophelesatroparvusEBRO|AATE013101	AnophelesfunestusFUMOZ|AFUN006067	AnophelesgambiaePEST|AGAP000934
3	3	0.33	*	AnophelesatroparvusEBRO|AATE013243	AnophelesfunestusFUMOZ|AFUN022292	AnophelesgambiaePEST|AGAP000681
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014015	AnophelesfunestusFUMOZ|AFUN010407	AnophelesgambiaePEST|AGAP013373
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014230	AnophelesfunestusFUMOZ|AFUN015989	AnophelesgambiaePEST|AGAP000226
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014395	AnophelesfunestusFUMOZ|AFUN011454	AnophelesgambiaePEST|AGAP000682
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014446	AnophelesfunestusFUMOZ|AFUN011580	AnophelesgambiaePEST|AGAP013380
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014466	AnophelesfunestusFUMOZ|AFUN004693	AnophelesgambiaePEST|AGAP000049
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014552	AnophelesfunestusFUMOZ|AFUN007330	AnophelesgambiaePEST|AGAP013392
3	3	0.33	*	AnophelesatroparvusEBRO|AATE014827	AnophelesfunestusFUMOZ|AFUN005685	AnophelesgambiaePEST|AGAP000456
3	3	0.33	*	AnophelesatroparvusEBRO|AATE015529	AnophelesfunestusFUMOZ|AFUN021580	AnophelesgambiaePEST|AGAP000541
3	3	0.33	*	AnophelesatroparvusEBRO|AATE015624	AnophelesfunestusFUMOZ|AFUN015731	AnophelesgambiaePEST|AGAP000767
3	3	0.33	*	AnophelesatroparvusEBRO|AATE015711	AnophelesfunestusFUMOZ|AFUN007573	AnophelesgambiaePEST|AGAP000631
3	3	0.33	*	AnophelesatroparvusEBRO|AATE015765	AnophelesfunestusFUMOZ|AFUN019803	AnophelesgambiaePEST|AGAP001008
3	3	0.33	*	AnophelesatroparvusEBRO|AATE016339	AnophelesfunestusFUMOZ|AFUN006252	AnophelesgambiaePEST|AGAP000952
3	3	0.33	*	AnophelesatroparvusEBRO|AATE016456	AnophelesfunestusFUMOZ|AFUN011583	AnophelesgambiaePEST|AGAP000598
3	3	0.33	*	AnophelesatroparvusEBRO|AATE016499	AnophelesfunestusFUMOZ|AFUN021596	AnophelesgambiaePEST|AGAP000288
3	3	0.33	*	AnophelesatroparvusEBRO|AATE016515	AnophelesfunestusFUMOZ|AFUN022293	AnophelesgambiaePEST|AGAP013028
3	3	0.33	*	AnophelesatroparvusEBRO|AATE016998	AnophelesfunestusFUMOZ|AFUN008154	AnophelesgambiaePEST|AGAP013265
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017027	AnophelesfunestusFUMOZ|AFUN006234	AnophelesgambiaePEST|AGAP013289
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017079	AnophelesfunestusFUMOZ|AFUN008064	AnophelesgambiaePEST|AGAP001035
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017215	AnophelesfunestusFUMOZ|AFUN020384	AnophelesgambiaePEST|AGAP000562
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017321	AnophelesfunestusFUMOZ|AFUN011469	AnophelesgambiaePEST|AGAP029891
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017379	AnophelesfunestusFUMOZ|AFUN008080	AnophelesgambiaePEST|AGAP001022
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017458	AnophelesfunestusFUMOZ|AFUN001741	AnophelesgambiaePEST|AGAP000092
3	3	0.33	*	AnophelesatroparvusEBRO|AATE017735	AnophelesfunestusFUMOZ|AFUN010153	AnophelesgambiaePEST|AGAP000569
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018084	AnophelesfunestusFUMOZ|AFUN005588	AnophelesgambiaePEST|AGAP000762
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018270	AnophelesfunestusFUMOZ|AFUN005702	AnophelesgambiaePEST|AGAP001040
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018274	AnophelesfunestusFUMOZ|AFUN021782	AnophelesgambiaePEST|AGAP000210
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018289	AnophelesfunestusFUMOZ|AFUN005753	AnophelesgambiaePEST|AGAP000374
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018414	AnophelesfunestusFUMOZ|AFUN005687	AnophelesgambiaePEST|AGAP000454
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018577	AnophelesfunestusFUMOZ|AFUN005764	AnophelesgambiaePEST|AGAP000266
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018776	AnophelesfunestusFUMOZ|AFUN019998	AnophelesgambiaePEST|AGAP000005
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018827	AnophelesfunestusFUMOZ|AFUN016174	AnophelesgambiaePEST|AGAP000279
3	3	0.33	*	AnophelesatroparvusEBRO|AATE018867	AnophelesfunestusFUMOZ|AFUN007339	AnophelesgambiaePEST|AGAP000306
3	3	0.33	*	AnophelesatroparvusEBRO|AATE019036	AnophelesfunestusFUMOZ|AFUN008073	AnophelesgambiaePEST|AGAP001027
3	3	0.33	*	AnophelesatroparvusEBRO|AATE019139	AnophelesfunestusFUMOZ|AFUN008070	AnophelesgambiaePEST|AGAP001030
3	3	0.33	*	AnophelesatroparvusEBRO|AATE019571	AnophelesfunestusFUMOZ|AFUN003536	AnophelesgambiaePEST|AGAP000555
3	3	0.33	*	AnophelesatroparvusEBRO|AATE020070	AnophelesfunestusFUMOZ|AFUN006820	AnophelesgambiaePEST|AGAP000650
3	3	0.33	*	AnophelesatroparvusEBRO|AATE020524	AnophelesfunestusFUMOZ|AFUN007302	AnophelesgambiaePEST|AGAP013441
3	3	0.33	*	AnophelesatroparvusEBRO|AATE020617	AnophelesfunestusFUMOZ|AFUN002150	AnophelesgambiaePEST|AGAP000169
3	3	0.33	*	AnophelesatroparvusEBRO|AATE021018	AnophelesfunestusFUMOZ|AFUN003537	AnophelesgambiaePEST|AGAP000554
3	3	0.33	*	AnophelesatroparvusEBRO|AATE021771	AnophelesfunestusFUMOZ|AFUN020500	AnophelesgambiaePEST|AGAP000894
3	3	0.33	AnophelesalbimanusSTECLA|AALB006415	*	AnophelesfunestusFUMOZ|AFUN019927	AnophelesgambiaePEST|AGAP000281
3	3	0.33	AnophelesalbimanusSTECLA|AALB006806	*	AnophelesfunestusFUMOZ|AFUN006895	AnophelesgambiaePEST|AGAP000403
3	3	0.33	AnophelesalbimanusSTECLA|AALB016353	AnophelesatroparvusEBRO|AATE005673	AnophelesfunestusFUMOZ|AFUN020538	*
2	4	0.5	*	*	AnophelesfunestusFUMOZ|AFUN008155,AnophelesfunestusFUMOZ|AFUN008153	AnophelesgambiaePEST|AGAP000494,AnophelesgambiaePEST|AGAP000493
2	3	0.33	*	*	AnophelesfunestusFUMOZ|AFUN019806,AnophelesfunestusFUMOZ|AFUN008088	AnophelesgambiaePEST|AGAP001014
2	3	0.33	*	AnophelesatroparvusEBRO|AATE015036,AnophelesatroparvusEBRO|AATE005618	AnophelesfunestusFUMOZ|AFUN006842	*
2	3	0.33	AnophelesalbimanusSTECLA|AALB006898,AnophelesalbimanusSTECLA|AALB006665	AnophelesatroparvusEBRO|AATE011831	*	*
2	3	0.33	AnophelesalbimanusSTECLA|AALB015507,AnophelesalbimanusSTECLA|AALB015506	AnophelesatroparvusEBRO|AATE001120	*	*
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN000188	AnophelesgambiaePEST|AGAP000042
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN000230	AnophelesgambiaePEST|AGAP000852
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN000258	AnophelesgambiaePEST|AGAP000253
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN000259	AnophelesgambiaePEST|AGAP000252
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002121	AnophelesgambiaePEST|AGAP000201
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002123	AnophelesgambiaePEST|AGAP000199
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002153	AnophelesgambiaePEST|AGAP000167
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002156	AnophelesgambiaePEST|AGAP000164
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002159	AnophelesgambiaePEST|AGAP000161
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002251	AnophelesgambiaePEST|AGAP000903
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002256	AnophelesgambiaePEST|AGAP000898
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002259	AnophelesgambiaePEST|AGAP000893
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002829	AnophelesgambiaePEST|AGAP013382
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002835	AnophelesgambiaePEST|AGAP000507
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002836	AnophelesgambiaePEST|AGAP000508
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002845	AnophelesgambiaePEST|AGAP000521
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002846	AnophelesgambiaePEST|AGAP000522
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002856	AnophelesgambiaePEST|AGAP000533
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN002858	AnophelesgambiaePEST|AGAP013287
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN003544	AnophelesgambiaePEST|AGAP000548
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN003863	AnophelesgambiaePEST|AGAP000342
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN003868	AnophelesgambiaePEST|AGAP000336
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN003873	AnophelesgambiaePEST|AGAP000978
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN003908	AnophelesgambiaePEST|AGAP029441
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN004692	AnophelesgambiaePEST|AGAP012954
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN004700	AnophelesgambiaePEST|AGAP000601
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005600	AnophelesgambiaePEST|AGAP000773
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005606	AnophelesgambiaePEST|AGAP000779
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005683	AnophelesgambiaePEST|AGAP029437
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005696	AnophelesgambiaePEST|AGAP000468
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005721	AnophelesgambiaePEST|AGAP000275
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005722	AnophelesgambiaePEST|AGAP000274
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005724	AnophelesgambiaePEST|AGAP000397
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005746	AnophelesgambiaePEST|AGAP013067
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005754	AnophelesgambiaePEST|AGAP000372
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN005812	AnophelesgambiaePEST|AGAP000624
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006068	AnophelesgambiaePEST|AGAP000933
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006249	AnophelesgambiaePEST|AGAP000781
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006250	AnophelesgambiaePEST|AGAP000780
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006251	AnophelesgambiaePEST|AGAP000953
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006255	AnophelesgambiaePEST|AGAP000203
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006256	AnophelesgambiaePEST|AGAP000204
